chunk,river,survey_id,date
2025-2,LM,LM_04_GGK_20250710_CS_3980_3952,2025-07-10
2025-2,LM,LM_26_HIKX_20250713_CS_921_SORT_ACTUALDEPTHS,2025-07-13
2025-2,LM,LM_01_GCB_20250714_CS_MB_3263_3258,2025-07-14
2025-2,LM,LM_01_GCB_20250714_CS_MB_3268_3263,2025-07-14
2025-2,LM,LM_01_GCB_20250714_CS_MB_3273_3268,2025-07-14
2025-2,LM,LM_04_GGK_20250714_CS_4034_4006,2025-07-14
2025-2,LM,LM_05_VGG_20250714_CS_4398_4372,2025-07-14
2025-2,LM,LM_01_GCB_20250715_CS_MB_3278_3273,2025-07-15
2025-2,LM,LM_01_GCB_20250715_CS_MB_3283_3278,2025-07-15
2025-2,LM,LM_01_GCB_20250715_CS_MB_3288_3283,2025-07-15
2025-2,LM,LM_04_GGK_20250715_CS_4062_4018,2025-07-15
2025-2,LM,LM_05_VGG_20250715_CS_4370_4328,2025-07-15
2025-2,LM,LM_01_GCB_20250716_CS_MB_3293_3288,2025-07-16
2025-2,LM,LM_04_GGK_20250716_CS_4076_4056,2025-07-16
2025-2,LM,LM_05_VGG_20250716_CS_4326_4286,2025-07-16
2025-2,LM,LM_01_GCB_20250717_CS_MB_3298_3293,2025-07-17
2025-2,LM,LM_05_VGG_20250717_CS_4373_4252,2025-07-17
2025-2,LM,LM_03_KGC_20250718_CS_3692_3660,2025-07-18
2025-2,LM,LM_05_VGG_20250718_CS_4250_4218,2025-07-18
2025-2,LM,LM_03_KGC_20250719_CS_3720_3694,2025-07-19
2025-2,LM,LM_05_VGG_20250719_CS_4216_4142,2025-07-19
2025-2,LM,LM_03_KGC_20250720_CS_3762_3722,2025-07-20
2025-2,LM,LM_03_KGC_20250721_CS_3784_3742,2025-07-21
2025-2,LM,LM_05_VGG_20250721_CS_4158_4126,2025-07-21
2025-2,LM,LM_18_FRIX_20250721_CS_709_712_SORT_ACTUALDEPTHS,2025-07-21
2025-2,LM,LM_03_KGC_20250722_CS_3782_3758,2025-07-22
2025-2,LM,LM_05_VGG_20250722_CS_4124_4076,2025-07-22
2025-3,LM,LM_22_RANX_20250722_CS_778_780_SORT_ACTUALDEPTHS,2025-07-22
2025-3,LM,LM_22_RANX_20250722_CS_782_785_SORT_ACTUALDEPTHS,2025-07-22
2025-3,LM,LM_01_GCB_20250723_CS_MB_3303_3298,2025-07-23
2025-3,LM,LM_01_GCB_20250723_CS_MB_3308_3303,2025-07-23
2025-3,LM,LM_01_GCB_20250723_CS_MB_3313_3308,2025-07-23
2025-3,LM,LM_03_KGC_20250723_CS_3820_3784,2025-07-23
2025-3,LM,LM_19_MEMX_20250723_CS_732_734_SORT_ACTUALDEPTHS,2025-07-23
2025-3,LM,LM_02_GCG_20250724_CS_3484_3454,2025-07-24
2025-3,LM,LM_25_MADX_20250724_CS_899_SORT_ACTUALDEPTHS,2025-07-24
2025-3,LM,LM_01_GCB_20250725_CS_3400_3382,2025-07-25
2025-3,LM,LM_02_GCG_20250725_CS_3512_3476,2025-07-25
2025-3,LM,LM_01_GCB_20250726_CS_3380_3320,2025-07-26
2025-3,LM,LM_02_GCG_20250726_CS_3552_3514,2025-07-26
2025-3,LM,LM_01_GCB_20250727_CS_3414_3250,2025-07-27
2025-3,LM,LM_02_GCG_20250727_CS_3580_3554,2025-07-27
2025-3,LM,LM_01_GCB_20250728_CS_3248_3224,2025-07-28
2025-3,LM,LM_02_GCG_20250728_CS_3628_3570,2025-07-28
2025-3,LM,LM_01_GCB_20250729_CS_3252_3200,2025-07-29
2025-3,LM,LM_02_GCG_20250729_CS_3660_3630,2025-07-29
2025-3,LM,LM_19_MEMX_20250730_CS_757_756_SORT_LWRP,2025-07-30
2025-3,LM,LM_18_FRIX_20250804_CS_709_712_SORT_ACTUALDEPTHS,2025-08-04
2025-3,LM,LM_18_FRIX_20250805_CS_694_698_SORT_ACTUALDEPTHS,2025-08-05
2025-3,LM,LM_18_FRIX_20250805_CS_694_698_SORT_LWRP,2025-08-05
2025-3,LM,LM_18_FRIX_20250805_CS_709_712_SORT_LWRP,2025-08-05
2025-3,LM,LM_19_MEMX_20250818_CS_732_734_SORT_ACTUAL_DEPTHS,2025-08-18
2025-3,LM,LM_26_HIK_20250818_CS_920_921_SORT_ELEVATION,2025-08-18
2025-3,LM,LM_26_HIKX_20250819_CS_951_953_SORT_ACTUAL_DEPTHS,2025-08-19
2025-3,LM,LM_26_HIKX_20250820_CS_929_931_SORT_ACTUAL_DEPTHS,2025-08-20
2025-3,LM,LM_24_CARX_20250821_CS_839_844_SORT_ACTUAL_DEPTHS,2025-08-21
2025-3,LM,LM_19_MEMX_20250825_CS_755_758_SORT_ACTUAL_DEPTHS,2025-08-25
2025-3,LM,LM_18_FRIX_20250826_CS_709_712_SORT_ACTUAL_DEPTHS,2025-08-26
2025-3,LM,LM_19_MEMX_20250827_CS_739_744_SORT_ACTUAL_DEPTHS,2025-08-27
2025-3,LM,LM_18_FRIX_20250902_CS_663_SORT_ACTUALDEPTH,2025-09-02
2025-3,LM,LM_19_MEMX_20250903_CS_732_734_SORT_ACTUALDEPTH,2025-09-03
2025-3,LM,LM_26_HIKX_20250903_CS_921_SORT_ACTUALDEPTH,2025-09-03
2025-3,LM,LM_18_FRIX_20250904_CS_709_712_SORT_ACTUALDEPTH,2025-09-04
2025-3,LM,LM_23_OSCX_20250905_CS_802_805_SORT_ACTUALDEPTH,2025-09-05
2025-3,LM,LM_23_OSCX_20250909_CS_802_804_SORT_ACTUALDEPTH,2025-09-09
2025-3,LM,LM_18_FRIX_20250927_CS_694_699_SORT_ACTUAL_DEPTHS,2025-09-27
2025-3,LM,LM_19_MEMX_20250929_CS_755_757_SORT_ACTUAL_DEPTHS,2025-09-29
2025-3,LM,LM_26_HIKX_20251001_CS_920_922,2025-10-01
2025-3,LM,LM_19_MEMX_20251002_CS_732_734_SORT_ACTUAL_DEPTHS,2025-10-02
2025-3,LM,LM_22_RANX_20251003_CS_778_780_SORT_ACTUAL_DEPTHS,2025-10-03
2025-3,LM,LM_18_FRIX_20251013_CS_709_711_SORT_ACTUAL_DEPTHS,2025-10-13
2025-3,LM,LM_23_OSCX_20251016_CS_803_805_SORT_ACTUAL_DEPTHS,2025-10-16
2025-3,LM,LM_26_HIKX_20251016_CS_920_922_ACTUAL_DEPTHS,2025-10-16
2025-3,LM,LM_26_HIKX_20251016_CS_920_922_SORT_ACTUAL_DEPTHS,2025-10-16
2025-3,LM,LM_19_MEMX_20251020_CS_739_744_SORT_ACTUAL_DEPTHS,2025-10-20
2025-3,LM,LM_19_MEMX_20251021_CS_734_736_SORT_ACTUAL_DEPTHS,2025-10-21
2025-3,LM,LM_18_FRIX_20251025_CS_704_709_SORT_ACTUAL_DEPTHS,2025-10-25
2025-3,LM,LM_18_FRIX_20251103_CS_709_711_SORT_ACTUALDEPTH,2025-11-03
2025-3,LM,LM_01_HBR_20251105_BD_5628_15,2025-11-05
2025-3,LM,LM_26_HIKX_20251117_CS_920_922_SORT_ACTUAL_DEPTHS,2025-11-17
2025-3,LM,LM_19_MEMX_20251201_CS_726_SORT_ACTUALDEPTHS,2025-12-01
2025-3,LM,LM_26_HIKX_20251211_CS_920_922_SORT_ACTUALDEPTHS,2025-12-11
2025-3,LM,LM_19_MEMX_20251212_CS_755_757_SORT_ACTUALDEPTHS,2025-12-12
2025-3,LM,LM_18_FRIX_20251215_CS_695_696_SORT_ACTUALDEPTHS,2025-12-15
2025-3,LM,LM_19_MEMX_20251215_CS_735_736_SORT_ACTUALDEPTHS,2025-12-15
2025-3,LM,LM_19_MEMX_20251217_CS_735_SORT_ACTUALDEPTHS,2025-12-17
2025-3,LM,LM_18_FRIX_20251219_CS_649_652_SORT_ACTUAL_DEPTH,2025-12-19
2026,UM,UM_SL_ILC_20260708_BD_2,2026-07-08
2026,UM,UM_SL_ILC_20260708_BD_3,2026-07-08
2026,UM,UM_SL_ILC_20260708_BD_4,2026-07-08
2026,UM,UM_SL_ILC_20260708_BD_5,2026-07-08
2026,UM,UM_SL_ILC_20260708_BD_6,2026-07-08
2026,UM,UM_SL_ILC_20260708_BD_7,2026-07-08
2026,LM,LM_12_EYB_20260421_CS_5570_5502,2026-04-21
2026,LM,LM_12_EYB_20260422_CS_5628_5572,2026-04-22
2026,LM,LM_12_EYB_20260423_CS_5658_5630,2026-04-23
2026,LM,LM_13_OZE_20260419_CS_5810_5792,2026-04-19
2026,LM,LM_13_OZE_20260420_CS_5790_5720,2026-04-20
2026,LM,LM_13_OZE_20260421_CS_5718_5658,2026-04-21
2026,LM,LM_14_VBO_20260417_CS_5938_5900,2026-04-17
2026,LM,LM_14_VBO_20260418_CS_5898_5852,2026-04-18
2026,LM,LM_14_VBO_20260419_CS_5850_5810,2026-04-19
2026,LM,LM_15_CVB_20260417_CS_6020_5984,2026-04-17
2026,LM,LM_15_CVB_20260417_CS_6078_6022,2026-04-17
2026,LM,LM_15_CVB_20260417_CS_6124_6080,2026-04-17
2026,LM,LM_15_CVB_20260417_CS_6170_6126,2026-04-17
2026,LM,LM_19_MEMX_20260113_CS_741_744_SORT_ACTUAL_DEPTHS,2026-01-13
2026,LM,LM_19_MEMX_20260115_CS_734_737_SORT_ACTUAL_DEPTHS,2026-01-15
2026,LM,LM_19_MEMX_20260427_CS_739_744_SORT_ACTUAL_DEPTHS,2026-04-27
2026,LM,LM_19_MEMX_20260428_CS_755_758_SORT_ACTUAL_DEPTHS,2026-04-28
2026,LM,LM_19_MEMX_20260506_CS_736_SORT_ACTUALDEPTHS,2026-05-06
2026,UM,UM_SL_CRC_20260211_CS_1,2026-02-11
2026,UM,UM_SL_DBC_20260116_CS_1,2026-01-16
2026,UM,UM_SL_DIC_20260120_CS_1,2026-01-20
2026,UM,UM_SL_DIC_20260122_CS_1,2026-01-22
2026,UM,UM_SL_DIC_20260210_BD_1,2026-02-10
2026,UM,UM_SL_EPC_20260115_CS_1,2026-01-15
2026,UM,UM_SL_ILC_20260213_CS_1,2026-02-13
2026,UM,UM_SL_ILC_20260224_BD_1,2026-02-24
2026,UM,UM_SL_ILC_20260224_BD_2,2026-02-24
2026,UM,UM_SL_PRC_20260212_CS_1,2026-02-12
2026,UM,UM_SL_RRC_20260209_CS_1,2026-02-09
2026,LM,LM_10_SSL_20260427_CS_5332_5276,2026-04-27
2026,LM,LM_10_SSL_20260428_CS_5276_5234,2026-04-28
2026,LM,LM_11_YBS_20260421_CS_5502_5368,2026-04-21
2026,LM,LM_11_YBS_20260422_CS_5502_5478,2026-04-22
2026,LM,LM_11_YBS_20260423_CS_5502_5478,2026-04-23
2026,LM,LM_19_MEMX_20260709_CS_755_758_SORT_ACTUAL_DEPTHS,2026-07-09
2026,LM,LM_19_MEMX_20260721_CS_733_734_SORT_ACTUAL_DEPTHS,2026-07-21
2026,LM,LM_19_MEMX_20260721_CS_735_736_SORT_ACTUAL_DEPTHS,2026-07-21
2026,LM,LM_19_MEMX_20260722_CS_739_746_SORT_ACTUAL_DEPTHS,2026-07-22
2026,LM,LM_19_MEMX_20260723_CS_736_739_SORT_ACTUAL_DEPTHS,2026-07-23
2026,UM,UM_SL_DIC_20260723_BD_1,2026-07-23
2026,UM,UM_SL_EPC_20260721_CS_1,2026-07-21
2026,UM,UM_SL_DBC_20260722_CS_1,2026-07-22
2026,UM,UM_SL_DIC_20260724_CS_1,2026-07-24
2026,UM,UM_SL_GTC_20260724_CS_1,2026-07-24
2026,UM,UM_SL_ILC_20260727_BD_1,2026-07-27
2026,UM,UM_SL_ILC_20260727_BD_2,2026-07-27
2026,LM,LM_18_FRIX_20260728_CS_679_682_SORT_ACTUAL_DEPTH,2026-07-28
2026,UM,UM_SL_GTC_20260727_CS_1,2026-07-27
2026,UM,UM_SL_RRC_20260727_CS_1,2026-07-27
2026,UM,UM_SL_DIC_20260730_BD_1,2026-07-30
2026,UM,UM_SL_ILC_20260728_BD_1,2026-07-28
2026,UM,UM_SL_ILC_20260728_BD_2,2026-07-28
2026,LM,LM_09_LPM_20260422_CS_5234_5176,2026-04-22
2026,LM,LM_09_LPM_20260423_CS_5174_5114,2026-04-23
2026,LM,LM_09_LPM_20260424_CS_5144_5062,2026-04-24
2026,LM,LM_09_LPM_20260425_CS_5060_5002,2026-04-25
2026,LM,LM_09_LPM_20260426_CS_5000_4990,2026-04-26
2026,LM,LM_09_LPM_20260427_CS_4988_4958,2026-04-27
2026,LM,LM_07_FMB_20260507_CS_4786_4748,2026-05-07
2026,LM,LM_07_FMB_20260508_CS_4746_4688,2026-05-08
2026,LM,LM_07_FMB_20260509_CS_4686_4530,2026-05-09
2026,LM,LM_07_FMB_20260510_CS_4622_4564,2026-05-10
2026,LM,LM_07_FMB_20260511_CS_4562_4530,2026-05-11
2026,LM,LM_08_MVF_20260504_CS_4958_4882,2026-05-04
2026,LM,LM_08_MVF_20260505_CS_4910_4840,2026-05-05
2026,LM,LM_08_MVF_20260506_CS_4874_4808,2026-05-06
2026,LM,LM_08_MVF_20260507_CS_4860_4786,2026-05-07
2026,UM,UM_SL_DIC_20260804_BD_1,2026-08-04
2026,UM,UM_SL_ILC_20260804_BD_1,2026-08-04
