,date,stlouis,chester,capegir,wickliffe,hickman,newmadrid,tipton,caruthers,osceola,memphis,mhoonl,helena,friarsp,rosedale,arkcity,greenville,lakeprov,vicksburg,natchez
1761,2004-10-20,382.96,347.1,,,278.88,263.89,255.78,246.74,213.41,183.83,,151.57000000000002,,,105.37,,,57.89,36.86
1762,2004-10-21,381.78999999999996,346.68,,,283.31,267.75,258.93,248.92000000000002,213.85,183.74,,151.15,,,105.81,95.02,,58.339999999999996,36.86
1763,2004-10-22,381.06,345.71000000000004,,,287.13,272.10999999999996,263.48,252.88,216.25,185.01,,151.28,,,105.80000000000001,95.00999999999999,,58.81,37.17
1764,2004-10-23,381.06,345.12,,,288.82,274.4,266.43,255.87,219.96,188.2,,152.89000000000001,,,106.04,95.57,,58.67,37.31
1765,2004-10-24,382.22999999999996,345.09000000000003,,,289.58,275.34,267.62,257.17,222.94,191.9,,156.31,,,106.95,95.78999999999999,,58.78,37.45
1766,2004-10-25,382.69,346.0,,,289.26,275.4,267.81,257.54,224.41,194.35,,159.71,,,108.86,98.02,,59.68,37.67
1767,2004-10-26,382.71,346.56,,,288.04999999999995,274.57,267.12,257.15,224.63,195.29,,161.93,,,111.09,100.19999999999999,,59.22,38.31
1768,2004-10-27,383.35999999999996,347.13,,,286.84999999999997,273.39,265.90000000000003,256.11,223.87,195.05,,162.64000000000001,,,113.34,102.25,,63.239999999999995,40.07
1769,2004-10-28,384.27,347.70000000000005,,,285.93,272.65999999999997,265.06,255.38,222.82,194.16,,162.32000000000002,,,114.2,103.50999999999999,,64.84,42.17
1770,2004-10-29,384.60999999999996,348.51,,,284.71,271.47999999999996,263.85,254.46,222.1,193.31,,161.53,,,114.38000000000001,103.87,,67.49,44.12
1771,2004-10-30,384.89,348.71000000000004,,,284.61,270.93,263.16,253.71,221.02,192.37,,160.77,,,114.32000000000001,103.97,,68.24,45.3
1772,2004-10-31,383.87,348.61,,,284.09,270.65999999999997,262.89,253.48000000000002,220.37,191.45,,159.79000000000002,,,113.99000000000001,103.72999999999999,,68.43,46.12
1773,2004-11-01,383.21,347.86,,,283.47999999999996,270.10999999999996,262.32,253.04,220.12,191.13,,159.15,,,113.23,102.91999999999999,,68.43,46.5
1774,2004-11-02,390.39,349.42,,,283.52,269.93,262.12,252.8,220.12,191.82,,159.57000000000002,,,113.96000000000001,,,68.03,
1775,2004-11-03,393.47999999999996,355.17,,,284.02,270.37,262.47,252.97,220.05,191.65,,160.44,,,115.21000000000001,104.49,,68.33,46.58
1776,2004-11-04,394.21999999999997,357.36,,,286.57,271.78,263.53000000000003,253.62,220.21,191.21,,160.31,,,116.54,105.78999999999999,,69.63,47.54
1777,2004-11-05,393.14,357.05,,,290.44,275.28,267.06,256.24,221.46,191.59,,160.17000000000002,,,116.9,106.49,,71.03,48.89
1778,2004-11-06,393.53,356.75,,,293.11,278.03,269.94,258.95,224.85,193.88,,160.83,,,116.46000000000001,106.13,,71.72999999999999,49.94
1779,2004-11-07,392.72999999999996,356.52000000000004,,,294.24,279.56,271.72,260.79,227.85,197.31,,163.38,,,116.72,106.05,,71.72999999999999,50.459999999999994
1780,2004-11-08,391.90999999999997,355.90000000000003,,,295.02,280.26,272.48,261.5,229.36,199.54,,166.33,,,118.06,107.16999999999999,,71.83,50.64
1781,2004-11-09,390.68,355.14000000000004,,,295.59999999999997,280.9,273.11,262.1,230.17000000000002,200.56,,167.97000000000003,,,119.45,108.52,,72.72999999999999,50.97
1782,2004-11-10,389.45,353.82,,,295.27,280.91999999999996,273.24,262.38,230.74,201.19,,168.9,,,120.67,109.85,,72.13,51.83
1783,2004-11-11,389.13,353.07,,,293.95,280.03,272.54,261.88,230.55,201.53,,169.53,,,122.05000000000001,110.69,,74.93,52.879999999999995
1784,2004-11-12,390.44,355.18,,,292.14,278.29999999999995,270.96000000000004,260.55,229.47,200.93,,169.67000000000002,,,122.74000000000001,111.36,,75.83,53.92
1785,2004-11-13,389.65,354.89000000000004,,,291.21999999999997,277.18,269.69,259.33,227.91,199.53,,168.84,,,123.29,112.16,,76.53,54.760000000000005
1786,2004-11-14,388.41999999999996,354.01,,,291.78999999999996,277.29999999999995,269.57,259.04,226.81,198.2,,167.45000000000002,,,122.86000000000001,111.75999999999999,,77.03,55.41
1787,2004-11-15,387.84999999999997,352.84000000000003,,,292.90999999999997,278.34,270.51,259.7,226.92000000000002,197.69,,166.29000000000002,,,121.85000000000001,110.9,,76.93,55.72
1788,2004-11-16,386.84,352.11,,,293.02,278.71,271.01,260.24,227.7,198.18,,165.98000000000002,,,120.76,109.85,,76.22999999999999,55.39
1789,2004-11-17,386.16999999999996,350.99,,,292.34,278.28,270.7,260.09000000000003,228.04,198.72,,166.4,,,119.12,109.14,,75.53,54.599999999999994
1790,2004-11-18,385.60999999999996,350.1,,,290.99,277.19,269.74,259.36,227.56,,,166.74,,,119.22,108.97,,74.83,53.769999999999996
1791,2004-11-19,385.51,349.66,,,289.18,275.69,268.32,258.19,226.47,197.99,,166.51000000000002,,,119.74000000000001,109.47,,74.63,53.2
1792,2004-11-20,385.46,349.55,,,287.53999999999996,274.21999999999997,266.84000000000003,256.91,225.12,196.69,,165.64000000000001,,,119.89,109.81,,74.83,53.129999999999995
1793,2004-11-21,385.69,349.66,,,286.7,273.18,265.63,255.77,223.61,195.31,,164.38,,,119.53,109.39999999999999,,75.03,53.28
1794,2004-11-22,385.87,349.75,,,287.44,273.34999999999997,265.55,255.49,222.49,193.97,,163.01000000000002,,,118.77000000000001,108.69,,74.83,53.489999999999995
1795,2004-11-23,384.56,349.34000000000003,,,288.65999999999997,274.40999999999997,266.59000000000003,256.2,222.48,193.37,,161.94,,,117.87,107.94,,74.33,53.45
1796,2004-11-24,383.83,348.46000000000004,,,289.39,275.28999999999996,267.49,257.06,223.64,194.69,,162.05,,,117.30000000000001,107.12,,73.93,53.42
1797,2004-11-25,387.14,350.57,,,289.78,275.57,267.89,257.49,224.74,195.6,,163.36,,,117.5,106.94999999999999,,73.83,53.3
1798,2004-11-26,391.16999999999996,352.8,,,290.39,276.14,268.41,257.93,225.27,195.97,,164.15,,,118.7,107.94,,73.93,53.129999999999995
1799,2004-11-27,392.60999999999996,356.02000000000004,,,291.59999999999997,277.09,269.17,258.58,225.85,196.47,,164.60000000000002,,,119.76,109.1,,74.63,53.67999999999999
1800,2004-11-28,395.21999999999997,357.44,,,293.94,278.90999999999997,270.94,259.92,226.9,197.26,,165.24,,,120.35000000000001,109.72999999999999,,75.63,54.72
1801,2004-11-29,396.37,359.6,,,295.56,280.62,272.67,261.51,228.76,198.72,,166.18,,,120.63000000000001,110.13,,76.33,55.56
1802,2004-11-30,,359.65000000000003,,,297.62,282.34,274.27,262.87,230.61,200.74,,167.87,,,121.17,110.67999999999999,,76.72999999999999,56.03
1803,2004-12-01,,359.25,,,299.43,284.18,276.14,264.59000000000003,232.63,202.85,,170.20000000000002,,,122.46000000000001,111.81,,77.43,56.66
1804,2004-12-02,,359.26,,,300.63,285.38,277.34000000000003,265.79,234.23,204.28,,172.10000000000002,,,124.46000000000001,113.83,,78.43,57.34
1805,2004-12-03,393.53,358.47,,,301.83,286.47999999999996,278.54,266.89,235.43,205.42000000000002,,173.60000000000002,,,126.06,115.53,,79.93,58.45
1806,2004-12-04,392.78,357.5,,,302.63,287.38,279.34000000000003,267.69,236.53,206.48,,174.8,,,126.76,116.56,,81.43,59.61
1807,2004-12-05,391.4,356.5,,,303.22999999999996,288.08,279.94,268.29,237.33,207.36,,175.70000000000002,,,127.26,117.28999999999999,,82.63,60.709999999999994
1808,2004-12-06,390.63,355.28000000000003,,,303.72999999999996,288.58,280.54,268.89,238.03,208.11,,176.60000000000002,,,127.86000000000001,117.91,,83.43,61.739999999999995
1809,2004-12-07,393.27,355.48,,,304.22999999999996,289.08,281.04,269.29,238.73,209.05,,177.60000000000002,,,128.46,118.66999999999999,,84.22999999999999,62.84
1810,2004-12-08,397.25,359.18,,,304.93,289.68,281.54,269.79,239.23,209.53,,178.3,,,129.26,119.36,,84.93,63.480000000000004
1811,2004-12-09,397.37,361.48,,,306.22999999999996,290.68,282.44,270.59000000000003,239.83,209.93,,178.9,,,129.96,120.16999999999999,,85.72999999999999,64.23
1812,2004-12-10,396.64,361.05,,,307.63,291.88,283.64,271.59000000000003,240.73,210.58,,179.3,,,130.56,120.96,,86.43,65.01
1813,2004-12-11,395.02,360.09000000000003,,,308.63,292.88,284.64,272.49,241.63,211.32,,179.9,,,131.06,121.31,,86.72999999999999,65.27
1814,2004-12-12,393.43,358.66,,,308.72999999999996,293.38,285.24,272.99,242.33,212.06,,180.60000000000002,,,131.76,122.0,,87.13,65.62
1815,2004-12-13,392.7,357.24,,,308.53,293.28,285.24,273.09000000000003,242.73,212.7,,181.20000000000002,,,132.06,122.16999999999999,,87.53,65.96
1816,2004-12-14,391.90999999999997,356.53000000000003,,,308.13,292.97999999999996,284.94,273.09000000000003,243.03,213.11,,181.70000000000002,,,132.46,122.63999999999999,,87.93,66.35
1817,2004-12-15,391.53999999999996,355.88,,,307.83,292.78,284.74,272.89,243.13,213.26,,,,,132.86,122.63999999999999,,88.22999999999999,66.69
1818,2004-12-16,391.05,355.27000000000004,,,307.72999999999996,292.68,284.64,272.79,243.13,213.3,,,,,133.06,122.8,,88.53,66.97
1819,2004-12-17,390.77,354.84000000000003,,,307.53,292.58,284.44,272.59000000000003,242.93,213.32,,,,,133.26,124.97999999999999,,88.72999999999999,67.22
1820,2004-12-18,389.37,354.06,,,307.13,292.28,284.24,272.29,242.83,213.19,,,,,133.16,123.46,,88.93,67.35
1821,2004-12-19,389.71999999999997,353.38,,,306.72999999999996,291.78,283.84000000000003,271.89,242.53,213.04,,,,,133.46,123.61,,89.13,67.53
1822,2004-12-20,388.72999999999996,353.11,,,305.72999999999996,291.28,283.24,271.59000000000003,242.13,212.69,,,,,133.16,123.53999999999999,,89.13,67.63
1823,2004-12-21,388.39,352.35,,,303.93,289.88,282.04,270.69,241.63,212.3,,,,,133.06,123.41,,89.13,67.64
1824,2004-12-22,387.24,351.78000000000003,,,300.72999999999996,287.18,279.74,268.69,240.43,211.77,,,,,133.06,123.03,,89.03,67.7
1825,2004-12-23,385.08,,,,297.63,284.08,276.74,266.09000000000003,238.13,211.7,,,,,132.96,123.06,,89.03,67.72
1826,2004-12-24,383.53999999999996,,,,295.53,281.28,273.94,263.39,235.13,211.44,,,,,132.56,122.97,,88.72999999999999,67.78999999999999
1827,2004-12-25,383.32,,,,294.72999999999996,279.38,271.94,261.49,232.13,211.36,,,,,131.76,122.15,,88.53,67.67999999999999
1828,2004-12-26,384.09,347.47,,,294.72999999999996,278.47999999999996,271.04,260.39,229.93,211.36,,,,,130.26,120.69,,87.93,67.44
1829,2004-12-27,383.78,347.95000000000005,,,295.22999999999996,278.58,270.84000000000003,260.09000000000003,228.83,211.32,,,,,128.56,119.1,,87.03,66.92999999999999
1830,2004-12-28,383.90999999999997,347.89000000000004,,,295.53,278.97999999999996,271.24,260.39,228.63,211.32,,,,,126.66,117.56,,85.93,66.03
1831,2004-12-29,383.22999999999996,347.91,,,295.93,279.47999999999996,271.74,260.69,228.93,208.98,,,,,124.66,116.0,,84.72999999999999,64.92999999999999
1832,2004-12-30,383.68,347.70000000000005,,,295.33,279.58,271.84000000000003,260.89,229.33,208.74,,,,,123.56,114.41999999999999,,84.93,63.75
1833,2004-12-31,382.22999999999996,347.54,,,294.33,278.78,271.14,260.39,229.43,208.74,,,,,122.96000000000001,113.33,,82.03,62.45
1834,2005-01-01,383.01,346.89000000000004,,,292.43,278.28,270.64,259.89,228.73,199.63,,169.10000000000002,,,122.76,113.16999999999999,,80.85,61.33
1835,2005-01-02,381.84999999999997,347.08000000000004,,,292.93,278.58,270.77,259.91,228.42000000000002,208.74,,168.70000000000002,,,122.36000000000001,112.94,,80.13,60.349999999999994
1836,2005-01-03,384.10999999999996,346.66,,,294.13,279.58,271.62,260.55,228.77,204.59,,168.4,,,121.76,112.17999999999999,,79.39,59.42
1837,2005-01-04,390.15,350.17,,,295.13,280.47999999999996,272.54,261.4,229.7,,,168.70000000000002,,,121.86000000000001,111.47999999999999,,78.50999999999999,58.650000000000006
1838,2005-01-05,398.65999999999997,357.89000000000004,,,296.03,281.38,273.32,262.09000000000003,230.58,201.1,,169.4,,,122.66,112.17999999999999,,78.14,58.019999999999996
1839,2005-01-06,407.27,367.94,,,299.22999999999996,283.38,275.04,263.31,231.57,202.03,,170.3,,,124.16,113.47,,78.53999999999999,57.86
1840,2005-01-07,408.06,371.01,,,303.83,287.68,279.02,266.63,234.08,203.6,,171.5,,,125.76,115.25999999999999,,79.44,58.150000000000006
1841,2005-01-08,404.22999999999996,370.87,,,306.63,290.68,282.01,269.58,237.54,206.95,,174.10000000000002,,,127.26,116.47999999999999,,80.95,59.16
1842,2005-01-09,401.32,368.51,,,308.63,292.68,284.13,271.62,240.06,209.35,,176.9,,,128.76,118.0,,82.39,60.36
1843,2005-01-10,399.44,366.91,,,309.83,294.08,285.46000000000004,272.82,241.68,211.08,,179.10000000000002,,,130.26,120.07,,83.66,61.53999999999999
1844,2005-01-11,397.53999999999996,364.38,,,310.33,294.78,286.33000000000004,273.74,242.7,212.2,,180.70000000000002,,,131.36,120.91,,84.86,62.739999999999995
1845,2005-01-12,396.44,362.86,,,310.63,295.28,286.81,274.39,243.7,213.24,,181.8,,,132.56,122.00999999999999,,85.99,63.769999999999996
1846,2005-01-13,398.53,362.74,,,310.93,295.58,287.19,274.87,244.53,214.23,,182.8,,,133.66,123.13,,87.1,64.71
1847,2005-01-14,404.21999999999997,367.18,,,311.72999999999996,296.08,287.53000000000003,275.2,245.07999999999998,215.04,,183.8,,,134.56,124.22,,88.09,65.61
1848,2005-01-15,405.01,369.63,,,312.83,296.97999999999996,288.29,275.86,245.61,215.54,,184.5,,,135.36,124.96,,88.97,66.41
1849,2005-01-16,401.18,368.70000000000005,,,314.03,297.97999999999996,289.35,276.81,246.24,216.09,,185.10000000000002,,,135.96,125.9,,89.77,67.17999999999999
1850,2005-01-17,400.11,366.56,,,314.72999999999996,299.08,290.37,277.86,247.11,216.69,,185.60000000000002,,,136.76,126.66999999999999,,90.6,67.83
1851,2005-01-18,397.75,364.40000000000003,,,314.72999999999996,299.47999999999996,290.95,278.54,248.02,217.61,,186.3,,,137.46,127.33,,91.17,68.46
1852,2005-01-19,396.14,362.29,,,314.53,299.38,290.93,278.72,248.69,218.43,,187.0,,,137.76,127.75999999999999,,91.39,68.9
1853,2005-01-20,395.49,360.76,,,314.03,299.08,290.69,278.55,249.17000000000002,219.11,,187.70000000000002,,,138.06,128.24,,91.75,69.35
1854,2005-01-21,395.21,360.14000000000004,,,313.63,298.68,290.3,278.22,249.25,219.57999999999998,,188.3,,,138.46,128.1,,92.57,69.78
1855,2005-01-22,394.93,359.77000000000004,,,313.33,298.28,289.88,277.9,249.09,219.73000000000002,,188.60000000000002,,,138.96,128.6,,92.83,70.08
1856,2005-01-23,394.43,359.17,,,313.13,298.08,289.58000000000004,277.54,248.82999999999998,219.54,,188.8,,,139.16,128.86,,93.13,70.55
1857,2005-01-24,393.45,358.02000000000004,,,312.93,297.88,289.42,277.41,248.56,219.26,,188.8,,,139.46,129.12,,93.53,70.84
1858,2005-01-25,393.59999999999997,357.70000000000005,,,312.63,297.68,289.23,277.21,248.32,219.07,,188.60000000000002,,,139.66,129.22,,93.8,71.19
1859,2005-01-26,393.2,357.48,,,312.33,297.28,288.89,277.11,248.09,218.84,,188.5,,,139.56,129.11,,94.11,71.44
1860,2005-01-27,392.46,356.92,,,311.72999999999996,296.88,288.55,276.74,247.8,218.57999999999998,,188.4,,,139.36,128.99,,94.17,71.67999999999999
1861,2005-01-28,391.59,356.32,,,310.83,296.18,287.91,276.23,247.41,218.22,,188.10000000000002,,,139.36,128.91,,94.32,71.82
1862,2005-01-29,391.38,355.76,,,309.63,295.18,287.1,275.56,246.93,217.97,,188.0,,,139.16,128.89,,94.11,71.91
1863,2005-01-30,391.49,355.68,,,307.63,293.58,285.65,274.36,246.16,217.44,,187.70000000000002,,,138.96,128.7,,94.36,71.88
1864,2005-01-31,391.08,355.42,,,305.13,291.38,283.7,272.97,244.96,217.29,,187.10000000000002,,,138.76,128.48,,94.05,71.94
1865,2005-02-01,390.77,355.19,,,302.13,288.68,281.19,272.97,243.15,216.32999999999998,,186.4,,,138.26,128.22,,94.28,72.03999999999999
1866,2005-02-02,390.05,354.71000000000004,,,299.03,285.78,278.34000000000003,267.67,243.13,213.29,,185.3,,,137.96,127.91999999999999,,93.94,71.95
1867,2005-02-03,389.71,354.23,,,297.03,283.38,275.89,265.21,237.35,210.57,,183.5,,,137.36,127.44,,93.78,71.89
1868,2005-02-04,389.26,353.72,,,295.53,281.68,274.11,263.41,234.38,207.47,,180.9,,,136.56,126.58,,93.41,71.67999999999999
1869,2005-02-05,388.78999999999996,353.43,,,294.33,280.47999999999996,272.88,262.14,232.06,205.53,,177.9,,,134.96,125.66,,92.97,71.4
1870,2005-02-06,389.09999999999997,353.32,,,293.03,279.28,271.71000000000004,261.1,230.4,205.53,,175.20000000000002,,,133.86,124.25999999999999,,92.16,70.94
1871,2005-02-07,389.28999999999996,353.35,,,292.33,278.47999999999996,270.91,260.31,229.04,179.19,,172.9,,,132.16,122.53999999999999,,91.17,70.28
1872,2005-02-08,391.09,354.07,,,292.63,278.47999999999996,270.68,259.94,228.25,200.25,,171.0,,,129.96,120.83,,90.28999999999999,69.64
1873,2005-02-09,391.57,355.5,,,292.83,278.58,270.83,260.04,228.06,200.14,,169.8,,,128.16,119.03999999999999,,89.25999999999999,
1874,2005-02-10,392.15999999999997,355.81,,,293.43,278.97999999999996,271.14,260.23,228.13,200.14,,169.10000000000002,,,126.76,117.47,,88.17,68.42999999999999
1875,2005-02-11,393.3,356.77000000000004,,,294.03,279.58,271.7,260.69,228.45,199.66,,168.8,,,125.76,116.22999999999999,,87.00999999999999,67.59
1876,2005-02-12,393.33,357.55,,,294.63,280.18,272.21000000000004,261.15,228.92000000000002,200.06,,168.8,,,125.26,115.44999999999999,,86.00999999999999,66.67999999999999
1877,2005-02-13,392.87,357.42,,,294.72999999999996,280.47999999999996,272.52,261.53000000000003,229.47,200.56,,169.10000000000002,,,124.66,114.88999999999999,,85.05,65.73
1878,2005-02-14,396.33,358.73,,,295.22999999999996,280.68,272.73,261.67,229.85,200.98,,169.60000000000002,,,124.36000000000001,114.52,,84.31,64.98
1879,2005-02-15,400.66999999999996,362.32,,,296.63,281.68,273.55,262.27,230.28,201.28,,169.9,,,124.16,114.35,,83.63,64.34
1880,2005-02-16,403.12,365.40000000000003,,,298.72999999999996,283.28,274.99,263.46,231.3,202.0,,170.4,,,124.26,114.31,,83.1,63.620000000000005
1881,2005-02-17,403.24,366.78000000000003,,,300.72999999999996,285.28,276.84000000000003,265.07,232.84,203.23,,171.20000000000002,,,124.46000000000001,114.38,,82.67,63.11
1882,2005-02-18,402.12,366.37,,,302.22999999999996,286.88,278.45,266.6,234.58,204.79,,172.5,,,124.96000000000001,114.84,,82.35,62.58
1883,2005-02-19,401.51,365.59000000000003,,,302.93,287.78,279.38,267.59000000000003,236.01,206.27,,174.0,,,125.66,115.57,,82.37,62.230000000000004
1884,2005-02-20,400.45,364.98,,,303.03,287.97999999999996,279.75,268.1,236.86,207.33,,175.5,,,126.56,116.44999999999999,,82.64,62.08
1885,2005-02-21,399.12,363.83000000000004,,,303.13,288.08,279.82,268.27,237.42000000000002,208.21,,176.60000000000002,,,127.26,117.25999999999999,,83.19999999999999,62.16
1886,2005-02-22,397.44,362.45000000000005,,,302.93,288.08,279.79,268.25,237.66,208.64,,177.5,,,127.56,117.59,,83.68,62.53
1887,2005-02-23,396.97999999999996,361.17,,,302.33,287.58,279.47,268.05,237.6,208.6,,177.8,,,127.96000000000001,118.00999999999999,,84.03,62.75
1888,2005-02-24,396.13,360.52000000000004,,,302.33,287.38,279.18,267.75,237.33,208.49,,177.9,,,128.56,118.50999999999999,,84.49,63.120000000000005
1889,2005-02-25,394.65999999999997,359.35,,,302.33,287.38,279.2,267.72,237.19,208.19,,177.8,,,129.16,119.07,,84.94,63.400000000000006
1890,2005-02-26,393.32,358.09000000000003,,,302.13,287.28,279.17,267.72,237.15,208.1,,177.60000000000002,,,129.46,119.49,,85.35,63.78
1891,2005-02-27,393.08,357.33000000000004,,,301.72999999999996,286.97999999999996,278.87,267.5,237.0,207.98,,177.4,,,129.56,119.62,,85.28,64.08
1892,2005-02-28,392.64,357.08000000000004,,,301.22999999999996,286.47999999999996,278.37,267.1,236.69,207.86,,177.4,,,129.46,119.78999999999999,,85.47999999999999,64.42999999999999
1893,2005-03-01,391.15999999999997,356.29,,,300.53,285.88,277.82,266.56,236.19,,,177.10000000000002,,,129.56,119.67999999999999,,86.00999999999999,64.56
1894,2005-03-02,390.84999999999997,355.29,,,299.53,285.08,277.15000000000003,265.98,235.57,206.91,,176.70000000000002,,,129.46,119.63,,86.0,64.58
1895,2005-03-03,391.02,355.05,,,298.33,283.99,276.11,265.12,234.77,206.28,,176.15,,,129.27,119.34,,85.91,64.58
1896,2005-03-04,390.39,354.89000000000004,,,297.39,283.0,275.09000000000003,264.17,233.66,205.33,,175.37,,,128.82,119.02,,85.75999999999999,64.48
1897,2005-03-05,389.66999999999996,354.56,,,296.63,282.34999999999997,274.45,263.55,232.73,204.41,,174.37,,,128.38,118.50999999999999,,85.5,64.3
1898,2005-03-06,388.68,353.78000000000003,,,295.71,281.49,273.59000000000003,262.8,231.9,203.59,,173.36,,,127.84,117.96,,85.09,64.05
1899,2005-03-07,388.08,353.08000000000004,,,295.14,280.91999999999996,273.0,262.25,231.02,202.69,,172.35000000000002,,,127.01,117.13999999999999,,84.63,63.61
1900,2005-03-08,387.34,352.36,,,293.89,280.0,272.24,261.65,230.41,202.05,,171.41000000000003,,,125.77000000000001,116.22,,84.15,63.28999999999999
1901,2005-03-09,386.09,351.68,,,292.32,278.56,270.86,260.51,229.27,201.75,,170.52,,,124.92,115.08,,83.39,62.75
1902,2005-03-10,387.10999999999996,351.08000000000004,,,291.36,277.59,269.84000000000003,259.57,227.95,199.91,,169.47000000000003,,,124.24000000000001,114.27,,82.57,62.09
1903,2005-03-11,388.46,351.68,,,291.32,277.2,269.41,259.03000000000003,226.91,198.68,,168.08,,,123.24000000000001,113.52,,81.72,61.36
1904,2005-03-12,388.13,352.59000000000003,,,291.95,277.63,269.69,259.16,226.55,197.97,,166.79000000000002,,,122.35000000000001,112.38999999999999,,80.84,60.629999999999995
1905,2005-03-13,387.46999999999997,352.41,,,292.64,278.28,270.3,259.68,226.95,198.03,,166.20000000000002,,,121.55000000000001,111.42999999999999,,79.8,59.72
1906,2005-03-14,386.8,351.71000000000004,,,,278.95,270.89,260.17,227.5,198.42000000000002,,166.19,,,120.42,110.46,,78.84,58.72
1907,2005-03-15,386.40999999999997,351.25,,,293.82,279.47999999999996,271.49,260.7,228.13,198.96,,166.59,,,119.56,109.62,,77.9,
1908,2005-03-16,386.22999999999996,350.70000000000005,,,293.65,279.46999999999997,271.58,260.85,228.57,199.54,,167.18,,,119.83000000000001,109.87,,76.9,56.53999999999999
1909,2005-03-17,385.56,350.32,,,292.65,278.77,271.03000000000003,260.5,228.52,199.75,,167.59,,,120.29,109.99,,76.77,55.56999999999999
1910,2005-03-18,384.25,349.43,,,290.93,277.45,269.8,259.58,227.78,199.25,,167.62,,,120.10000000000001,109.56,,76.4,55.19
1911,2005-03-19,385.14,348.93,,,289.36,276.03999999999996,268.42,258.4,226.44,198.25,,166.97000000000003,,,119.80000000000001,109.39999999999999,,75.82,54.83
1912,2005-03-20,385.43,349.29,,,286.95,274.10999999999996,266.62,256.98,224.97,196.88,,165.8,,,119.38000000000001,108.96,,75.56,54.620000000000005
1913,2005-03-21,384.21,349.47,,,285.2,272.37,264.58,255.3,223.11,195.26,,164.37,,,118.46000000000001,108.17999999999999,,75.13,54.31999999999999
1914,2005-03-22,383.53999999999996,348.55,,,285.46,271.99,263.89,254.52,221.48,193.51,,162.67000000000002,,,117.81,107.44,,74.47999999999999,53.900000000000006
1915,2005-03-23,384.4,349.14000000000004,,,285.2,271.89,263.88,254.45,220.87,192.4,,161.20000000000002,,,117.58000000000001,107.63,,73.95,53.33
1916,2005-03-24,383.91999999999996,350.12,,,284.40999999999997,271.28999999999996,263.26,254.03,220.7,191.85,,160.29000000000002,,,116.61000000000001,107.3,,73.39,52.59
1917,2005-03-25,384.03,349.55,,,284.49,271.09999999999997,262.93,253.68,220.19,191.47,,159.79000000000002,,,116.0,109.87,,72.53,52.03
1918,2005-03-26,384.45,349.67,,,284.38,271.03,262.89,253.62,219.86,190.91,,159.17000000000002,,,115.71000000000001,105.21,,71.7,51.28
1919,2005-03-27,384.63,349.83000000000004,,,284.34,270.9,262.79,253.55,219.73,190.7,,158.65,,,115.32000000000001,104.78,,72.27,50.75
1920,2005-03-28,384.15999999999997,349.88,,,285.83,271.74,263.40000000000003,253.87,220.04,191.25,,158.69,,,115.18,104.56,,71.86,50.26
1921,2005-03-29,384.05,349.36,,,288.99,274.53,266.08,255.78,221.28,191.94,,159.72,,,,104.87,,70.44,49.7
1922,2005-03-30,385.31,349.28000000000003,,,291.84999999999997,277.06,268.75,258.13,223.79,193.6,,160.56,,,115.98,105.49,,70.58,49.43
1923,2005-03-31,386.27,350.02000000000004,,,294.24,279.33,271.06,260.25,226.7,196.54,,162.76000000000002,,,116.25,105.8,,70.96,49.480000000000004
1924,2005-04-01,387.28,350.88,,,295.91999999999996,280.99,272.76,261.79,228.99,199.17000000000002,,165.60000000000002,,,117.32000000000001,106.69999999999999,,71.43,49.91
1925,2005-04-02,387.40999999999997,351.53000000000003,,,297.0,282.03,273.91,262.87,230.69,201.09,,167.96,,,119.45,108.41999999999999,,72.33,50.86
1926,2005-04-03,388.44,351.93,,,297.08,282.4,274.39,263.45,231.74,202.34,,169.75,,,120.99000000000001,110.13,,74.07,51.78
1927,2005-04-04,389.78,352.78000000000003,,,297.77,282.9,274.84000000000003,263.79,232.25,203.05,,170.97000000000003,,,122.31,111.50999999999999,,72.43,53.25
1928,2005-04-05,390.65999999999997,353.94,,,298.5,283.53999999999996,275.45,264.32,232.77,203.47,,171.68,,,123.43,112.67999999999999,,76.0,54.650000000000006
1929,2005-04-06,390.46,354.23,,,299.21,284.19,276.08,264.95,233.38,204.16,,172.32000000000002,,,124.04,113.41999999999999,,78.38,
1930,2005-04-07,390.08,354.12,,,299.78999999999996,284.74,276.66,265.43,234.06,205.13,,173.28,,,124.61000000000001,114.09,,79.31,56.86
1931,2005-04-08,390.32,353.91,,,300.41999999999996,285.27,277.16,265.89,234.62,205.6,,174.13,,,125.29,114.78,,80.22999999999999,57.900000000000006
1932,2005-04-09,390.58,354.15000000000003,,,301.22999999999996,286.0,277.79,266.44,235.09,205.91,,174.56,,,126.24000000000001,115.75,,81.02,58.7
1933,2005-04-10,390.68,354.42,,,302.09999999999997,286.83,278.62,267.18,235.76,206.48,,175.03,,,126.9,116.58,,81.84,59.480000000000004
1934,2005-04-11,391.10999999999996,354.63,,,302.59,287.41999999999996,279.23,267.73,236.58,207.13,,175.67000000000002,,,127.26,117.03999999999999,,82.62,60.269999999999996
1935,2005-04-12,391.82,355.15000000000003,,,302.77,287.75,279.59000000000003,268.19,237.34,208.37,,176.94,,,127.93,117.66,,83.42,61.14
1936,2005-04-13,393.19,356.15000000000003,,,302.75,287.69,279.62,268.26,237.66,208.69,,177.75,,,128.62,118.38,,84.19999999999999,61.879999999999995
1937,2005-04-14,395.61,357.72,,,302.12,287.32,279.35,268.17,237.74,208.72,,178.13,,,129.36,119.15,,84.94,62.56
