x,y,vessel_count
690220.4331893444,3766780.905745316,26
690220.4331893444,3766855.905745316,4
690220.4331893444,3775405.905745316,6
690220.4331893444,3775480.905745316,15
690220.4331893444,3775555.905745316,37
690220.4331893444,3775630.905745316,89
690220.4331893444,3775705.905745316,109
690220.4331893444,3775780.905745316,43
690220.4331893444,3775855.905745316,7
690220.4331893444,3776230.905745316,1
690220.4331893444,3780280.905745316,1
690220.4331893444,3780355.905745316,4
690220.4331893444,3780430.905745316,15
690220.4331893444,3780505.905745316,38
690220.4331893444,3780580.905745316,66
690220.4331893444,3780655.905745316,96
690220.4331893444,3780730.905745316,55
690220.4331893444,3780805.905745316,23
690220.4331893444,3780880.905745316,13
690220.4331893444,3780955.905745316,2
690220.4331893444,3781030.905745316,2
690295.4331893444,3566230.905745316,2
690295.4331893444,3566530.905745316,3
690295.4331893444,3566605.905745316,2
690295.4331893444,3566680.905745316,1
690295.4331893444,3566755.905745316,1
690295.4331893444,3566830.905745316,1
690295.4331893444,3566905.905745316,1
690295.4331893444,3566980.905745316,1
690295.4331893444,3567055.905745316,1
690295.4331893444,3567130.905745316,1
690295.4331893444,3567280.905745316,1
690295.4331893444,3567430.905745316,1
690295.4331893444,3567655.905745316,1
690295.4331893444,3567730.905745316,1
690295.4331893444,3567805.905745316,1
690295.4331893444,3567880.905745316,1
690295.4331893444,3568030.905745316,1
690295.4331893444,3568105.905745316,3
690295.4331893444,3568180.905745316,1
690295.4331893444,3568255.905745316,3
690295.4331893444,3568330.905745316,2
690295.4331893444,3568480.905745316,1
690295.4331893444,3568555.905745316,2
690295.4331893444,3568630.905745316,4
690295.4331893444,3568705.905745316,1
690295.4331893444,3568855.905745316,6
690295.4331893444,3568930.905745316,9
690295.4331893444,3569005.905745316,6
690295.4331893444,3569080.905745316,11
690295.4331893444,3569155.905745316,18
690295.4331893444,3569230.905745316,23
690295.4331893444,3569305.905745316,44
690295.4331893444,3569380.905745316,64
690295.4331893444,3569455.905745316,88
690295.4331893444,3569530.905745316,114
690295.4331893444,3569605.905745316,142
690295.4331893444,3569680.905745316,128
690295.4331893444,3569755.905745316,95
690295.4331893444,3569830.905745316,54
690295.4331893444,3569905.905745316,28
690295.4331893444,3569980.905745316,12
690295.4331893444,3570055.905745316,5
690295.4331893444,3570130.905745316,1
690295.4331893444,3580705.905745316,8
690295.4331893444,3580780.905745316,11
690295.4331893444,3580855.905745316,23
690295.4331893444,3580930.905745316,92
690295.4331893444,3581005.905745316,101
690295.4331893444,3581080.905745316,96
690295.4331893444,3581155.905745316,19
690295.4331893444,3766255.905745316,1
690295.4331893444,3766330.905745316,2
690295.4331893444,3766405.905745316,5
690295.4331893444,3766480.905745316,25
690295.4331893444,3766555.905745316,73
690295.4331893444,3766630.905745316,60
690295.4331893444,3766705.905745316,45
690295.4331893444,3766780.905745316,17
690295.4331893444,3766855.905745316,1
690295.4331893444,3775330.905745316,4
690295.4331893444,3775405.905745316,17
690295.4331893444,3775480.905745316,42
690295.4331893444,3775555.905745316,54
690295.4331893444,3775630.905745316,100
690295.4331893444,3775705.905745316,67
690295.4331893444,3775780.905745316,12
690295.4331893444,3780430.905745316,10
690295.4331893444,3780505.905745316,22
690295.4331893444,3780580.905745316,41
690295.4331893444,3780655.905745316,95
690295.4331893444,3780730.905745316,89
690295.4331893444,3780805.905745316,45
690295.4331893444,3780880.905745316,17
690295.4331893444,3780955.905745316,8
690295.4331893444,3781030.905745316,1
690370.4331893444,3567355.905745316,1
690370.4331893444,3567655.905745316,1
690370.4331893444,3568180.905745316,1
690370.4331893444,3568630.905745316,1
690370.4331893444,3568930.905745316,2
690370.4331893444,3569005.905745316,2
690370.4331893444,3569080.905745316,2
690370.4331893444,3569155.905745316,3
690370.4331893444,3569230.905745316,6
690370.4331893444,3569305.905745316,15
690370.4331893444,3569380.905745316,12
690370.4331893444,3569455.905745316,30
690370.4331893444,3569530.905745316,54
690370.4331893444,3569605.905745316,75
690370.4331893444,3569680.905745316,105
690370.4331893444,3569755.905745316,130
690370.4331893444,3569830.905745316,139
690370.4331893444,3569905.905745316,91
690370.4331893444,3569980.905745316,55
690370.4331893444,3570055.905745316,31
690370.4331893444,3570130.905745316,14
690370.4331893444,3570205.905745316,4
690370.4331893444,3570280.905745316,2
690370.4331893444,3580630.905745316,2
690370.4331893444,3580705.905745316,10
690370.4331893444,3580780.905745316,5
690370.4331893444,3580855.905745316,25
690370.4331893444,3580930.905745316,84
690370.4331893444,3581005.905745316,118
690370.4331893444,3581080.905745316,81
690370.4331893444,3581155.905745316,7
690370.4331893444,3766255.905745316,1
690370.4331893444,3766330.905745316,2
690370.4331893444,3766405.905745316,10
690370.4331893444,3766480.905745316,29
690370.4331893444,3766555.905745316,66
690370.4331893444,3766630.905745316,49
690370.4331893444,3766705.905745316,48
690370.4331893444,3766780.905745316,20
690370.4331893444,3775330.905745316,8
690370.4331893444,3775405.905745316,33
690370.4331893444,3775480.905745316,65
690370.4331893444,3775555.905745316,104
690370.4331893444,3775630.905745316,86
690370.4331893444,3775705.905745316,30
690370.4331893444,3775780.905745316,1
690370.4331893444,3780430.905745316,4
690370.4331893444,3780505.905745316,19
690370.4331893444,3780580.905745316,24
690370.4331893444,3780655.905745316,55
690370.4331893444,3780730.905745316,82
690370.4331893444,3780805.905745316,56
690370.4331893444,3780880.905745316,42
690370.4331893444,3780955.905745316,13
690370.4331893444,3781030.905745316,2
690370.4331893444,3781180.905745316,1
690370.4331893444,3781255.905745316,1
690445.4331893444,3567355.905745316,1
690445.4331893444,3567505.905745316,1
690445.4331893444,3568930.905745316,1
690445.4331893444,3569080.905745316,1
690445.4331893444,3569155.905745316,3
690445.4331893444,3569230.905745316,3
690445.4331893444,3569305.905745316,3
690445.4331893444,3569380.905745316,2
690445.4331893444,3569455.905745316,7
690445.4331893444,3569530.905745316,14
690445.4331893444,3569605.905745316,35
690445.4331893444,3569680.905745316,48
690445.4331893444,3569755.905745316,79
690445.4331893444,3569830.905745316,97
690445.4331893444,3569905.905745316,135
690445.4331893444,3569980.905745316,133
690445.4331893444,3570055.905745316,87
690445.4331893444,3570130.905745316,59
690445.4331893444,3570205.905745316,24
690445.4331893444,3570280.905745316,10
690445.4331893444,3570355.905745316,5
690445.4331893444,3570430.905745316,1
690445.4331893444,3580630.905745316,1
690445.4331893444,3580705.905745316,12
690445.4331893444,3580780.905745316,8
690445.4331893444,3580855.905745316,33
690445.4331893444,3580930.905745316,74
690445.4331893444,3581005.905745316,95
690445.4331893444,3581080.905745316,70
690445.4331893444,3581155.905745316,5
690445.4331893444,3766180.905745316,1
690445.4331893444,3766330.905745316,5
690445.4331893444,3766405.905745316,11
690445.4331893444,3766480.905745316,35
690445.4331893444,3766555.905745316,62
690445.4331893444,3766630.905745316,55
690445.4331893444,3766705.905745316,46
690445.4331893444,3766780.905745316,11
690445.4331893444,3775255.905745316,1
690445.4331893444,3775330.905745316,16
690445.4331893444,3775405.905745316,50
690445.4331893444,3775480.905745316,113
690445.4331893444,3775555.905745316,103
690445.4331893444,3775630.905745316,22
690445.4331893444,3775705.905745316,3
690445.4331893444,3780505.905745316,6
690445.4331893444,3780580.905745316,21
690445.4331893444,3780655.905745316,28
690445.4331893444,3780730.905745316,84
690445.4331893444,3780805.905745316,74
690445.4331893444,3780880.905745316,53
690445.4331893444,3780955.905745316,28
690445.4331893444,3781030.905745316,5
690445.4331893444,3781105.905745316,4
690445.4331893444,3781330.905745316,2
690520.4331893444,3569230.905745316,1
690520.4331893444,3569305.905745316,2
690520.4331893444,3569455.905745316,2
690520.4331893444,3569530.905745316,3
690520.4331893444,3569605.905745316,3
690520.4331893444,3569680.905745316,8
690520.4331893444,3569755.905745316,22
690520.4331893444,3569830.905745316,54
690520.4331893444,3569905.905745316,70
690520.4331893444,3569980.905745316,118
690520.4331893444,3570055.905745316,135
690520.4331893444,3570130.905745316,118
690520.4331893444,3570205.905745316,95
690520.4331893444,3570280.905745316,56
690520.4331893444,3570355.905745316,26
690520.4331893444,3570430.905745316,11
690520.4331893444,3570505.905745316,5
690520.4331893444,3580630.905745316,4
690520.4331893444,3580705.905745316,10
690520.4331893444,3580780.905745316,14
690520.4331893444,3580855.905745316,48
690520.4331893444,3580930.905745316,86
690520.4331893444,3581005.905745316,102
690520.4331893444,3581080.905745316,61
690520.4331893444,3581155.905745316,1
690520.4331893444,3766255.905745316,1
690520.4331893444,3766330.905745316,6
690520.4331893444,3766405.905745316,13
690520.4331893444,3766480.905745316,39
690520.4331893444,3766555.905745316,74
690520.4331893444,3766630.905745316,54
690520.4331893444,3766705.905745316,42
690520.4331893444,3766780.905745316,7
690520.4331893444,3775255.905745316,19
690520.4331893444,3775330.905745316,29
690520.4331893444,3775405.905745316,87
690520.4331893444,3775480.905745316,108
690520.4331893444,3775555.905745316,40
690520.4331893444,3775630.905745316,9
690520.4331893444,3780505.905745316,1
690520.4331893444,3780580.905745316,5
690520.4331893444,3780655.905745316,20
690520.4331893444,3780730.905745316,51
690520.4331893444,3780805.905745316,76
690520.4331893444,3780880.905745316,75
690520.4331893444,3780955.905745316,52
690520.4331893444,3781030.905745316,16
690520.4331893444,3781105.905745316,7
690520.4331893444,3781180.905745316,5
690520.4331893444,3781255.905745316,1
690595.4331893444,3569530.905745316,1
690595.4331893444,3569605.905745316,2
690595.4331893444,3569680.905745316,2
690595.4331893444,3569755.905745316,1
690595.4331893444,3569830.905745316,4
690595.4331893444,3569905.905745316,21
690595.4331893444,3569980.905745316,53
690595.4331893444,3570055.905745316,82
690595.4331893444,3570130.905745316,118
690595.4331893444,3570205.905745316,127
690595.4331893444,3570280.905745316,136
690595.4331893444,3570355.905745316,70
690595.4331893444,3570430.905745316,36
690595.4331893444,3570505.905745316,24
690595.4331893444,3570580.905745316,8
690595.4331893444,3580630.905745316,6
690595.4331893444,3580705.905745316,9
690595.4331893444,3580780.905745316,13
690595.4331893444,3580855.905745316,40
690595.4331893444,3580930.905745316,75
690595.4331893444,3581005.905745316,104
690595.4331893444,3581080.905745316,50
690595.4331893444,3581155.905745316,1
690595.4331893444,3766255.905745316,2
690595.4331893444,3766330.905745316,3
690595.4331893444,3766405.905745316,17
690595.4331893444,3766480.905745316,51
690595.4331893444,3766555.905745316,65
690595.4331893444,3766630.905745316,46
690595.4331893444,3766705.905745316,30
690595.4331893444,3766780.905745316,4
690595.4331893444,3775180.905745316,8
690595.4331893444,3775255.905745316,28
690595.4331893444,3775330.905745316,61
690595.4331893444,3775405.905745316,96
690595.4331893444,3775480.905745316,69
690595.4331893444,3775555.905745316,12
690595.4331893444,3775630.905745316,1
690595.4331893444,3775705.905745316,1
690595.4331893444,3780580.905745316,5
690595.4331893444,3780655.905745316,16
690595.4331893444,3780730.905745316,21
690595.4331893444,3780805.905745316,81
690595.4331893444,3780880.905745316,83
690595.4331893444,3780955.905745316,51
690595.4331893444,3781030.905745316,25
690595.4331893444,3781105.905745316,14
690595.4331893444,3781180.905745316,8
690595.4331893444,3781255.905745316,1
690595.4331893444,3781330.905745316,1
690595.4331893444,3781405.905745316,1
690670.4331893444,3569830.905745316,2
690670.4331893444,3569905.905745316,2
690670.4331893444,3569980.905745316,5
690670.4331893444,3570055.905745316,21
690670.4331893444,3570130.905745316,53
690670.4331893444,3570205.905745316,89
690670.4331893444,3570280.905745316,99
690670.4331893444,3570355.905745316,125
690670.4331893444,3570430.905745316,93
690670.4331893444,3570505.905745316,67
690670.4331893444,3570580.905745316,21
690670.4331893444,3570655.905745316,8
690670.4331893444,3570730.905745316,3
690670.4331893444,3570805.905745316,1
690670.4331893444,3580555.905745316,2
690670.4331893444,3580630.905745316,5
690670.4331893444,3580705.905745316,9
690670.4331893444,3580780.905745316,15
690670.4331893444,3580855.905745316,62
690670.4331893444,3580930.905745316,79
690670.4331893444,3581005.905745316,114
690670.4331893444,3581080.905745316,58
690670.4331893444,3581155.905745316,2
690670.4331893444,3766255.905745316,4
690670.4331893444,3766330.905745316,7
690670.4331893444,3766405.905745316,19
690670.4331893444,3766480.905745316,49
690670.4331893444,3766555.905745316,62
690670.4331893444,3766630.905745316,54
690670.4331893444,3766705.905745316,31
690670.4331893444,3766780.905745316,2
690670.4331893444,3775105.905745316,4
690670.4331893444,3775180.905745316,15
690670.4331893444,3775255.905745316,51
690670.4331893444,3775330.905745316,96
690670.4331893444,3775405.905745316,85
690670.4331893444,3775480.905745316,29
690670.4331893444,3775555.905745316,3
690670.4331893444,3780655.905745316,7
690670.4331893444,3780730.905745316,20
690670.4331893444,3780805.905745316,46
690670.4331893444,3780880.905745316,82
690670.4331893444,3780955.905745316,92
690670.4331893444,3781030.905745316,52
690670.4331893444,3781105.905745316,22
690670.4331893444,3781180.905745316,6
690670.4331893444,3781255.905745316,1
690745.4331893444,3569830.905745316,3
690745.4331893444,3569905.905745316,1
690745.4331893444,3569980.905745316,4
690745.4331893444,3570055.905745316,5
690745.4331893444,3570130.905745316,6
690745.4331893444,3570205.905745316,25
690745.4331893444,3570280.905745316,54
690745.4331893444,3570355.905745316,69
690745.4331893444,3570430.905745316,111
690745.4331893444,3570505.905745316,150
690745.4331893444,3570580.905745316,97
690745.4331893444,3570655.905745316,43
690745.4331893444,3570730.905745316,14
690745.4331893444,3570805.905745316,3
690745.4331893444,3570955.905745316,1
690745.4331893444,3580555.905745316,2
690745.4331893444,3580630.905745316,4
690745.4331893444,3580705.905745316,7
690745.4331893444,3580780.905745316,20
690745.4331893444,3580855.905745316,54
690745.4331893444,3580930.905745316,92
690745.4331893444,3581005.905745316,91
690745.4331893444,3581080.905745316,43
690745.4331893444,3581155.905745316,1
690745.4331893444,3766255.905745316,4
690745.4331893444,3766330.905745316,13
690745.4331893444,3766405.905745316,28
690745.4331893444,3766480.905745316,41
690745.4331893444,3766555.905745316,61
690745.4331893444,3766630.905745316,43
690745.4331893444,3766705.905745316,19
690745.4331893444,3766780.905745316,2
690745.4331893444,3775030.905745316,3
690745.4331893444,3775105.905745316,10
690745.4331893444,3775180.905745316,51
690745.4331893444,3775255.905745316,81
690745.4331893444,3775330.905745316,78
690745.4331893444,3775405.905745316,54
690745.4331893444,3775480.905745316,9
690745.4331893444,3780655.905745316,2
690745.4331893444,3780730.905745316,9
690745.4331893444,3780805.905745316,22
690745.4331893444,3780880.905745316,33
690745.4331893444,3780955.905745316,99
690745.4331893444,3781030.905745316,61
690745.4331893444,3781105.905745316,33
690745.4331893444,3781180.905745316,10
690745.4331893444,3781255.905745316,8
690820.4331893444,3570055.905745316,1
690820.4331893444,3570130.905745316,3
690820.4331893444,3570205.905745316,4
690820.4331893444,3570280.905745316,13
690820.4331893444,3570355.905745316,32
690820.4331893444,3570430.905745316,47
690820.4331893444,3570505.905745316,98
690820.4331893444,3570580.905745316,172
690820.4331893444,3570655.905745316,144
690820.4331893444,3570730.905745316,78
690820.4331893444,3570805.905745316,35
690820.4331893444,3570880.905745316,6
690820.4331893444,3580555.905745316,1
690820.4331893444,3580630.905745316,5
690820.4331893444,3580705.905745316,4
690820.4331893444,3580780.905745316,21
690820.4331893444,3580855.905745316,69
690820.4331893444,3580930.905745316,76
690820.4331893444,3581005.905745316,87
690820.4331893444,3581080.905745316,48
690820.4331893444,3581155.905745316,1
690820.4331893444,3766180.905745316,1
690820.4331893444,3766255.905745316,6
690820.4331893444,3766330.905745316,24
690820.4331893444,3766405.905745316,28
690820.4331893444,3766480.905745316,61
690820.4331893444,3766555.905745316,52
690820.4331893444,3766630.905745316,52
690820.4331893444,3766705.905745316,27
690820.4331893444,3766780.905745316,2
690820.4331893444,3774955.905745316,7
690820.4331893444,3775030.905745316,2
690820.4331893444,3775105.905745316,39
690820.4331893444,3775180.905745316,63
690820.4331893444,3775255.905745316,83
690820.4331893444,3775330.905745316,74
690820.4331893444,3775405.905745316,35
690820.4331893444,3775480.905745316,6
690820.4331893444,3775855.905745316,1
690820.4331893444,3780730.905745316,5
690820.4331893444,3780805.905745316,17
690820.4331893444,3780880.905745316,31
690820.4331893444,3780955.905745316,82
690820.4331893444,3781030.905745316,91
690820.4331893444,3781105.905745316,42
690820.4331893444,3781180.905745316,22
690820.4331893444,3781255.905745316,5
690820.4331893444,3781330.905745316,4
690820.4331893444,3781405.905745316,3
690820.4331893444,3781555.905745316,2
690895.4331893444,3570130.905745316,1
690895.4331893444,3570205.905745316,2
690895.4331893444,3570280.905745316,1
690895.4331893444,3570355.905745316,3
690895.4331893444,3570430.905745316,11
690895.4331893444,3570505.905745316,48
690895.4331893444,3570580.905745316,61
690895.4331893444,3570655.905745316,111
690895.4331893444,3570730.905745316,170
690895.4331893444,3570805.905745316,129
690895.4331893444,3570880.905745316,50
690895.4331893444,3570955.905745316,19
690895.4331893444,3580480.905745316,2
690895.4331893444,3580555.905745316,3
690895.4331893444,3580630.905745316,3
690895.4331893444,3580705.905745316,4
690895.4331893444,3580780.905745316,24
690895.4331893444,3580855.905745316,51
690895.4331893444,3580930.905745316,77
690895.4331893444,3581005.905745316,88
690895.4331893444,3581080.905745316,43
690895.4331893444,3581155.905745316,1
690895.4331893444,3766105.905745316,1
690895.4331893444,3766180.905745316,2
690895.4331893444,3766255.905745316,7
690895.4331893444,3766330.905745316,18
690895.4331893444,3766405.905745316,37
690895.4331893444,3766480.905745316,59
690895.4331893444,3766555.905745316,68
690895.4331893444,3766630.905745316,55
690895.4331893444,3766705.905745316,18
690895.4331893444,3766780.905745316,1
690895.4331893444,3774955.905745316,6
690895.4331893444,3775030.905745316,21
690895.4331893444,3775105.905745316,49
690895.4331893444,3775180.905745316,73
690895.4331893444,3775255.905745316,78
690895.4331893444,3775330.905745316,30
690895.4331893444,3775405.905745316,10
690895.4331893444,3780730.905745316,1
690895.4331893444,3780805.905745316,8
690895.4331893444,3780880.905745316,23
690895.4331893444,3780955.905745316,49
690895.4331893444,3781030.905745316,84
690895.4331893444,3781105.905745316,77
690895.4331893444,3781180.905745316,34
690895.4331893444,3781255.905745316,19
690895.4331893444,3781330.905745316,12
690895.4331893444,3781405.905745316,1
690895.4331893444,3781555.905745316,2
690895.4331893444,3781630.905745316,2
690970.4331893444,3570355.905745316,4
690970.4331893444,3570505.905745316,6
690970.4331893444,3570580.905745316,28
690970.4331893444,3570655.905745316,51
690970.4331893444,3570730.905745316,89
690970.4331893444,3570805.905745316,154
690970.4331893444,3570880.905745316,167
690970.4331893444,3570955.905745316,100
690970.4331893444,3571030.905745316,31
690970.4331893444,3571105.905745316,11
690970.4331893444,3571180.905745316,2
690970.4331893444,3571330.905745316,1
690970.4331893444,3580405.905745316,1
690970.4331893444,3580555.905745316,4
690970.4331893444,3580630.905745316,6
690970.4331893444,3580705.905745316,6
690970.4331893444,3580780.905745316,31
690970.4331893444,3580855.905745316,58
690970.4331893444,3580930.905745316,77
690970.4331893444,3581005.905745316,81
690970.4331893444,3581080.905745316,46
690970.4331893444,3766255.905745316,5
690970.4331893444,3766330.905745316,12
690970.4331893444,3766405.905745316,23
690970.4331893444,3766480.905745316,67
690970.4331893444,3766555.905745316,65
690970.4331893444,3766630.905745316,41
690970.4331893444,3766705.905745316,21
690970.4331893444,3766780.905745316,1
690970.4331893444,3774955.905745316,8
690970.4331893444,3775030.905745316,44
690970.4331893444,3775105.905745316,80
690970.4331893444,3775180.905745316,66
690970.4331893444,3775255.905745316,52
690970.4331893444,3775330.905745316,11
690970.4331893444,3775405.905745316,1
690970.4331893444,3775480.905745316,1
690970.4331893444,3780805.905745316,5
690970.4331893444,3780880.905745316,19
690970.4331893444,3780955.905745316,29
690970.4331893444,3781030.905745316,62
690970.4331893444,3781105.905745316,74
690970.4331893444,3781180.905745316,58
690970.4331893444,3781255.905745316,36
690970.4331893444,3781330.905745316,6
690970.4331893444,3781405.905745316,2
690970.4331893444,3781555.905745316,1
690970.4331893444,3781630.905745316,1
691045.4331893444,3570430.905745316,2
691045.4331893444,3570505.905745316,1
691045.4331893444,3570580.905745316,2
691045.4331893444,3570655.905745316,9
691045.4331893444,3570730.905745316,38
691045.4331893444,3570805.905745316,68
691045.4331893444,3570880.905745316,117
691045.4331893444,3570955.905745316,147
691045.4331893444,3571030.905745316,119
691045.4331893444,3571105.905745316,51
691045.4331893444,3571180.905745316,28
691045.4331893444,3571255.905745316,11
691045.4331893444,3571405.905745316,1
691045.4331893444,3580405.905745316,1
691045.4331893444,3580480.905745316,1
691045.4331893444,3580555.905745316,4
691045.4331893444,3580630.905745316,4
691045.4331893444,3580705.905745316,8
691045.4331893444,3580780.905745316,31
691045.4331893444,3580855.905745316,55
691045.4331893444,3580930.905745316,73
691045.4331893444,3581005.905745316,76
691045.4331893444,3581080.905745316,39
691045.4331893444,3581155.905745316,1
691045.4331893444,3766180.905745316,2
691045.4331893444,3766255.905745316,12
691045.4331893444,3766330.905745316,14
691045.4331893444,3766405.905745316,22
691045.4331893444,3766480.905745316,70
691045.4331893444,3766555.905745316,72
691045.4331893444,3766630.905745316,47
691045.4331893444,3766705.905745316,21
691045.4331893444,3766780.905745316,1
691045.4331893444,3774805.905745316,1
691045.4331893444,3774880.905745316,5
691045.4331893444,3774955.905745316,30
691045.4331893444,3775030.905745316,75
691045.4331893444,3775105.905745316,71
691045.4331893444,3775180.905745316,64
691045.4331893444,3775255.905745316,29
691045.4331893444,3775330.905745316,4
691045.4331893444,3780880.905745316,10
691045.4331893444,3780955.905745316,38
691045.4331893444,3781030.905745316,40
691045.4331893444,3781105.905745316,78
691045.4331893444,3781180.905745316,64
691045.4331893444,3781255.905745316,49
691045.4331893444,3781330.905745316,14
691045.4331893444,3781405.905745316,7
691045.4331893444,3781480.905745316,2
691045.4331893444,3781555.905745316,1
691045.4331893444,3781705.905745316,1
691120.4331893444,3570430.905745316,2
691120.4331893444,3570505.905745316,2
691120.4331893444,3570655.905745316,4
691120.4331893444,3570730.905745316,2
691120.4331893444,3570805.905745316,16
691120.4331893444,3570880.905745316,61
691120.4331893444,3570955.905745316,79
691120.4331893444,3571030.905745316,138
691120.4331893444,3571105.905745316,130
691120.4331893444,3571180.905745316,78
691120.4331893444,3571255.905745316,28
691120.4331893444,3571330.905745316,14
691120.4331893444,3571405.905745316,3
691120.4331893444,3580555.905745316,2
691120.4331893444,3580630.905745316,3
691120.4331893444,3580705.905745316,5
691120.4331893444,3580780.905745316,33
691120.4331893444,3580855.905745316,70
691120.4331893444,3580930.905745316,89
691120.4331893444,3581005.905745316,77
691120.4331893444,3581080.905745316,40
691120.4331893444,3581155.905745316,2
691120.4331893444,3766180.905745316,1
691120.4331893444,3766255.905745316,12
691120.4331893444,3766330.905745316,17
691120.4331893444,3766405.905745316,25
691120.4331893444,3766480.905745316,55
691120.4331893444,3766555.905745316,86
691120.4331893444,3766630.905745316,29
691120.4331893444,3766705.905745316,22
691120.4331893444,3766855.905745316,1
691120.4331893444,3774805.905745316,4
691120.4331893444,3774880.905745316,20
691120.4331893444,3774955.905745316,76
691120.4331893444,3775030.905745316,84
691120.4331893444,3775105.905745316,44
691120.4331893444,3775180.905745316,38
691120.4331893444,3775255.905745316,14
691120.4331893444,3780880.905745316,9
691120.4331893444,3780955.905745316,14
691120.4331893444,3781030.905745316,26
691120.4331893444,3781105.905745316,62
691120.4331893444,3781180.905745316,103
691120.4331893444,3781255.905745316,65
691120.4331893444,3781330.905745316,33
691120.4331893444,3781405.905745316,17
691120.4331893444,3781480.905745316,7
691120.4331893444,3781555.905745316,1
691120.4331893444,3781630.905745316,1
691120.4331893444,3781705.905745316,1
691195.4331893444,3570730.905745316,4
691195.4331893444,3570805.905745316,3
691195.4331893444,3570880.905745316,13
691195.4331893444,3570955.905745316,26
691195.4331893444,3571030.905745316,65
691195.4331893444,3571105.905745316,119
691195.4331893444,3571180.905745316,149
691195.4331893444,3571255.905745316,110
691195.4331893444,3571330.905745316,38
691195.4331893444,3571405.905745316,14
691195.4331893444,3571480.905745316,12
691195.4331893444,3580405.905745316,1
691195.4331893444,3580480.905745316,3
691195.4331893444,3580555.905745316,6
691195.4331893444,3580630.905745316,2
691195.4331893444,3580705.905745316,10
691195.4331893444,3580780.905745316,31
691195.4331893444,3580855.905745316,62
691195.4331893444,3580930.905745316,64
691195.4331893444,3581005.905745316,86
691195.4331893444,3581080.905745316,38
691195.4331893444,3581155.905745316,1
691195.4331893444,3766180.905745316,2
691195.4331893444,3766255.905745316,22
691195.4331893444,3766330.905745316,22
691195.4331893444,3766405.905745316,32
691195.4331893444,3766480.905745316,60
691195.4331893444,3766555.905745316,63
691195.4331893444,3766630.905745316,48
691195.4331893444,3766705.905745316,14
691195.4331893444,3766780.905745316,2
691195.4331893444,3774580.905745316,6
691195.4331893444,3774655.905745316,7
691195.4331893444,3774730.905745316,7
691195.4331893444,3774805.905745316,13
691195.4331893444,3774880.905745316,54
691195.4331893444,3774955.905745316,91
691195.4331893444,3775030.905745316,49
691195.4331893444,3775105.905745316,49
691195.4331893444,3775180.905745316,18
691195.4331893444,3775255.905745316,4
691195.4331893444,3775330.905745316,1
691195.4331893444,3780880.905745316,3
691195.4331893444,3780955.905745316,6
691195.4331893444,3781030.905745316,11
691195.4331893444,3781105.905745316,49
691195.4331893444,3781180.905745316,77
691195.4331893444,3781255.905745316,90
691195.4331893444,3781330.905745316,40
691195.4331893444,3781405.905745316,27
691195.4331893444,3781480.905745316,7
691195.4331893444,3781555.905745316,3
691195.4331893444,3781630.905745316,1
691195.4331893444,3781705.905745316,2
691270.4331893444,3570655.905745316,2
691270.4331893444,3570730.905745316,2
691270.4331893444,3570880.905745316,4
691270.4331893444,3570955.905745316,5
691270.4331893444,3571030.905745316,21
691270.4331893444,3571105.905745316,54
691270.4331893444,3571180.905745316,85
691270.4331893444,3571255.905745316,143
691270.4331893444,3571330.905745316,136
691270.4331893444,3571405.905745316,56
691270.4331893444,3571480.905745316,37
691270.4331893444,3571555.905745316,9
691270.4331893444,3571630.905745316,1
691270.4331893444,3580480.905745316,1
691270.4331893444,3580555.905745316,5
691270.4331893444,3580630.905745316,4
691270.4331893444,3580705.905745316,7
691270.4331893444,3580780.905745316,37
691270.4331893444,3580855.905745316,67
691270.4331893444,3580930.905745316,50
691270.4331893444,3581005.905745316,80
691270.4331893444,3581080.905745316,46
691270.4331893444,3581155.905745316,3
691270.4331893444,3766255.905745316,21
691270.4331893444,3766330.905745316,32
691270.4331893444,3766405.905745316,26
691270.4331893444,3766480.905745316,66
691270.4331893444,3766555.905745316,64
691270.4331893444,3766630.905745316,29
691270.4331893444,3766705.905745316,16
691270.4331893444,3766780.905745316,1
691270.4331893444,3774505.905745316,1
691270.4331893444,3774580.905745316,15
691270.4331893444,3774655.905745316,6
691270.4331893444,3774730.905745316,13
691270.4331893444,3774805.905745316,24
691270.4331893444,3774880.905745316,59
691270.4331893444,3774955.905745316,58
691270.4331893444,3775030.905745316,65
691270.4331893444,3775105.905745316,44
691270.4331893444,3775180.905745316,10
691270.4331893444,3775330.905745316,3
691270.4331893444,3780880.905745316,1
691270.4331893444,3781030.905745316,7
691270.4331893444,3781105.905745316,29
691270.4331893444,3781180.905745316,36
691270.4331893444,3781255.905745316,79
691270.4331893444,3781330.905745316,87
691270.4331893444,3781405.905745316,35
691270.4331893444,3781480.905745316,21
691270.4331893444,3781555.905745316,10
691270.4331893444,3781705.905745316,1
691270.4331893444,3781780.905745316,1
691345.4331893444,3570655.905745316,2
691345.4331893444,3570805.905745316,2
691345.4331893444,3570955.905745316,2
691345.4331893444,3571030.905745316,3
691345.4331893444,3571105.905745316,12
691345.4331893444,3571180.905745316,40
691345.4331893444,3571255.905745316,69
691345.4331893444,3571330.905745316,112
691345.4331893444,3571405.905745316,150
691345.4331893444,3571480.905745316,85
691345.4331893444,3571555.905745316,31
691345.4331893444,3571630.905745316,15
691345.4331893444,3571855.905745316,1
691345.4331893444,3580330.905745316,1
691345.4331893444,3580480.905745316,5
