file,date,datum,bathym_mean,milemarker,segment_id,water_elev,weights_sum,geometry,outsidecolor,bathym_fixing,bathym_fixed,depth,year,confirmed,at_risk,problem_lon,problem_lat,duplicate_of
UM_SL_DBC_20190801_BD_w_datum.gpkg,2019-08-01 00:00:00+00:00,LWRP2014,274.1049111442601,976.0,15,279.78116133108347,2524531.638046574,"POLYGON ((-89.28403861410148 36.98621207029577, -89.28631333109601 36.98689116582185, -89.28684958824755 36.987332960174044, -89.28625085562243 36.989163877260495, -89.28458328218944 36.991649470022885, -89.28458145917458 36.99165214290256, -89.28457953414916 36.99165473183758, -89.2845776469808 36.99165713012972, -89.28457206301034 36.99166382930084, -89.28456882470522 36.99166720134848, -89.28456558945382 36.99167038149571, -89.26444366933134 37.00469215245682, -89.25930164770462 37.00285530864594, -89.25929525764775 37.002216047581534, -89.25985036799189 37.00126625689551, -89.26019306252002 37.00070411189455, -89.26107107632949 36.99928482156536, -89.26192876099098 36.998299947349054, -89.26273065459534 36.9974391211842, -89.26711570101445 36.993028646623735, -89.26855826474778 36.99166267539253, -89.26895740995927 36.99130246278734, -89.2695718603534 36.99077334671855, -89.27183306303678 36.98940373266504, -89.27243364899417 36.98905767759596, -89.27355091898431 36.98844252710645, -89.27500707101011 36.987693894080266, -89.27712538869275 36.98692715704229, -89.27771413633319 36.98673192907913, -89.27864913704909 36.986552674874325, -89.28403861410148 36.98621207029577))",,274.1049111442601,274.1049111442601,5.676250186823381,2019,yes,,,,
UM_SL_DBC_20190814_BD_w_datum.gpkg,2019-08-14 00:00:00+00:00,LWRP2014,288.8916120450361,992.0,14,279.78116133108347,519178.9020493242,"POLYGON ((-89.43026318779455 37.14021670027511, -89.43026819503547 37.1402168004342, -89.43027313245999 37.1402169828621, -89.43027806872995 37.14021724727753, -89.43028297047682 37.140217565445845, -89.43028776210251 37.14021835027963, -89.43029238189408 37.140219188528114, -89.4302968291068 37.14022005315228, -89.43030148185741 37.140221028661756, -89.43184558138807 37.14208268466058, -89.4339862452244 37.14484828406047, -89.43548172408468 37.147239774463735, -89.44122757324548 37.15863498501011, -89.44439540968283 37.16613934419629, -89.44439154071868 37.16614859260864, -89.44439026447641 37.16615154757948, -89.44438895258276 37.16615455629725, -89.44438753707695 37.16615764789197, -89.44438619256451 37.166160492323364, -89.44438474368592 37.16616355478634, -89.44438329557376 37.166166481193684, -89.44437786276605 37.16617467222833, -89.44437593471947 37.166177538493315, -89.44437008414506 37.16618613759731, -89.44436644052159 37.16619148906274, -89.44436379233196 37.16619440387746, -89.44436142343554 37.16619690938885, -89.44435888112595 37.166199578252076, -89.4443511858991 37.166207557200664, -89.44434864435328 37.16621017110484, -89.44434331767324 37.166215588672, -89.44434064145025 37.166218009447086, -89.44410961841429 37.166419740042464, -89.44410597232574 37.166422838789046, -89.44410232511106 37.16642593752546, -89.444094930513 37.1664320512064, -89.44409111256594 37.16643512048771, -89.44408746992316 37.166437971468675, -89.44407997861956 37.166443590497565, -89.44407619900561 37.16644641322532, -89.44407269601716 37.16644901855566, -89.44406492925135 37.166454771191226, -89.44406107944864 37.16645762122636, -89.44405723116006 37.16646044334148, -89.44405331458655 37.16646323691462, -89.44402140607949 37.16648489734751, -89.44401721442176 37.16648771640128, -89.44268058000921 37.167300592625665, -89.44267424670711 37.16730438190118, -89.43866742058843 37.169699607550186, -89.43799290153073 37.169076484565096, -89.43404224542164 37.16324857092299, -89.42415659308402 37.14282316047528, -89.42401444016171 37.14215590179182, -89.4297249316857 37.140356938864514, -89.42973258054084 37.140354645307966, -89.42973661111509 37.14035344632633, -89.42973995323699 37.14035246008977, -89.42974381159533 37.1403513415509, -89.42974763468537 37.14035024972575, -89.42975538438913 37.140348067910985, -89.43021263513813 37.14022294621488, -89.43021772805606 37.140221837902544, -89.4302228197939 37.14022081337961, -89.43022794453218 37.14021984321899, -89.43023310415765 37.140218873373044, -89.43023819203793 37.14021812274239, -89.4302539203629 37.14021700139086, -89.43025838495333 37.140216711892194, -89.43026318779455 37.14021670027511))",,288.8916120450361,288.8916120450361,-9.110450713952616,2019,yes,,,,
UM_SL_DBC_20190903_BD_1_w_datum.gpkg,2019-09-03 00:00:00+00:00,LWRP2014,285.6869616883339,981.0,15,279.78116133108347,3242588.878202936,"POLYGON ((-89.32648708545692 37.01454297409417, -89.34083532668895 37.01995488082257, -89.34518215031143 37.02162062414285, -89.36100504738418 37.02786983381172, -89.36589735188532 37.0301246012437, -89.36634395266165 37.03037146942609, -89.36744222567809 37.03110044860618, -89.36863236026201 37.031952102875714, -89.37117172530056 37.03395700086801, -89.37074308782638 37.0351272531074, -89.36788210300749 37.037788970575455, -89.36787956775825 37.037791281101775, -89.36787703292363 37.037793563698266, -89.36787449808885 37.0377958462947, -89.36786967186777 37.037800139879785, -89.36786706929315 37.037802366863275, -89.36786189866191 37.037806767094175, -89.36785933214388 37.03780891242257, -89.36785441099441 37.03781271040384, -89.36784945540613 37.03781648102361, -89.36783729340594 37.037825647972014, -89.36782988773535 37.03783068646914, -89.36782476662918 37.03783409777638, -89.36781971529545 37.037837427750254, -89.36781462993771 37.03784070243285, -89.36780896445342 37.03784383461363, -89.36779235092625 37.03785287707671, -89.36778655434969 37.03785567820715, -89.36776242437065 37.03786563742735, -89.36775319787625 37.037868625688056, -89.36773509012471 37.03787443970194, -89.3677292465969 37.03787578512438, -89.36771189481348 37.03787913466522, -89.36770612433604 37.03788017801815, -89.367700534466 37.037880564399245, -89.36769525416614 37.03788084380188, -89.36768966603543 37.037881037366226, -89.36768401169067 37.03788114829931, -89.3676785026188 37.03788071095502, -89.3676703316031 37.03787953454244, -89.36765730712874 37.03787759724325, -89.32929710601599 37.02248677651472, -89.32325631182374 37.01965845100391, -89.31915024598148 37.01732061039088, -89.31942439446313 37.01674250491285, -89.32005869712823 37.01646897055366, -89.32645845377814 37.01454958426612, -89.32646248030152 37.01454838869502, -89.32646646793535 37.0145473837698, -89.32647042100507 37.01454643437008, -89.32647574769683 37.01454530662273, -89.32648708545692 37.01454297409417))",,285.6869616883339,285.6869616883339,-5.905800357250428,2019,yes,,,,
UM_SL_DBC_20190903_BD_2_w_datum.gpkg,2019-09-03 00:00:00+00:00,LWRP2014,285.6628752692897,986.0,14,279.78116133108347,805111.0752341219,"POLYGON ((-89.37711316131376 37.07123347290969, -89.37781167880459 37.071310998674235, -89.38167896784375 37.07406206758752, -89.38168262378417 37.0740652062952, -89.38168617702078 37.07406837016577, -89.38168938859947 37.0740713668173, -89.38169283757146 37.07407458557172, -89.38169607997135 37.07407785734427, -89.38169998003221 37.07408305732994, -89.3817022970645 37.07408631947562, -89.381704542677 37.07408977377977, -89.3817066181747 37.074093172414756, -89.38170984430536 37.07409984922944, -89.38171137465511 37.07410307692455, -89.38171286782011 37.07410638626765, -89.38135027452117 37.08492969649722, -89.38103986337228 37.08675041834103, -89.37504197608587 37.08816793721058, -89.37352324397602 37.0881657408913, -89.37305032943645 37.0880881084815, -89.37304561033245 37.0880873220431, -89.37303822464523 37.08808598853612, -89.3730333711815 37.088085008890054, -89.37302841742016 37.08808389042517, -89.37302166256232 37.08808165642488, -89.37301709335769 37.08807993788999, -89.37300788942461 37.0880764443299, -89.37300353374778 37.08807420609789, -89.37299935380443 37.08807172173866, -89.37299514052354 37.08806921002997, -89.37298898977271 37.088065525622305, -89.37298498604004 37.08806268701026, -89.37296973747912 37.08805062168286, -89.3725197076395 37.08704161925541, -89.3721040694628 37.08595661606701, -89.3716481231677 37.08428913456461, -89.37157080651473 37.08364714508156, -89.37152685965364 37.083196163549694, -89.3714881437321 37.08244319816257, -89.37148606694934 37.081970533062616, -89.37155285566578 37.08134999160573, -89.37165927794157 37.08068272578771, -89.37212482704595 37.07903771354738, -89.3726707952681 37.077421066235175, -89.3749101803639 37.07124099363897, -89.37711316131376 37.07123347290969))",,285.6628752692897,285.6628752692897,-5.881713938206246,2019,yes,,,,
UM_SL_DBC_20190905_BD_w_datum.gpkg,2019-09-05 00:00:00+00:00,LWRP2014,278.8332668067497,977.0,15,279.78116133108347,1647105.569799129,"POLYGON ((-89.29493088554175 36.990791719358974, -89.29616107038248 36.99094910962483, -89.29678003174394 36.99126046916268, -89.29754535573858 36.99171851787726, -89.2981518427363 36.992135760595374, -89.30617909873376 36.99785291365342, -89.30876940419247 37.00263751016617, -89.30720008196954 37.004937504175665, -89.30409934975073 37.004985617680106, -89.30409369825891 37.004985698596116, -89.30408804720462 37.00498575158257, -89.30408232736357 37.00498574890928, -89.2971554836193 36.99960427906751, -89.2920554344185 36.99495057794678, -89.29205843912332 36.99493596946001, -89.29205939018827 36.99493216213292, -89.2920616666252 36.99492460445232, -89.29206300309626 36.99492022345057, -89.29206522236464 36.99491414927915, -89.29206823223203 36.99490780742115, -89.29207035519471 36.99490348939007, -89.29207258035387 36.99489917330013, -89.29413852415756 36.99102846971804, -89.29493088554175 36.990791719358974))",,278.8332668067497,278.8332668067497,0.9478945243337762,2019,yes,,,,
UM_SL_DBC_20190930_BD_w_datum.gpkg,2019-09-30 00:00:00+00:00,LWRP2014,283.03104441389087,986.0,14,279.78116133108347,978393.5854149885,"POLYGON ((-89.37485649771696 37.071185856174324, -89.37708319540894 37.07128982141563, -89.37862180198405 37.071455767453166, -89.38172844968547 37.07407698124595, -89.38173227606093 37.074080230590305, -89.38173586311197 37.074083312779614, -89.3817415148337 37.07408831031708, -89.38174513270638 37.074091667627265, -89.38174903438555 37.07409675769439, -89.38175172323871 37.07410035404276, -89.38175437877028 37.07410392214329, -89.37779123322143 37.0866651463035, -89.37778484488867 37.0866729135439, -89.37778160194209 37.08667667280357, -89.37777818692041 37.086680431335814, -89.3777745007543 37.086683966536924, -89.37777016588427 37.086687330700826, -89.37776368285833 37.086692213582495, -89.37775938486871 37.08669544113062, -89.37775484661604 37.08669863937233, -89.37773369975575 37.08670989198858, -89.37772817264184 37.08671272314123, -89.37770149893043 37.086724500137464, -89.37485850149244 37.08793557284511, -89.37344029477777 37.0882341378805, -89.37280459366134 37.087534714903605, -89.3725384869834 37.08702130812299, -89.3721343326839 37.085966324714, -89.37197930013818 37.08548591453708, -89.37165931577992 37.08426943889561, -89.37156227723158 37.08364901385979, -89.37150198753528 37.08317656442088, -89.37146375620449 37.08248575665219, -89.3714516079293 37.08198025760586, -89.37147385925086 37.081353414591455, -89.3715952423073 37.08071521143335, -89.37213610313107 37.07900541246232, -89.372493012943 37.07791523014538, -89.37485649771696 37.071185856174324))",,283.03104441389087,283.03104441389087,-3.249883082807401,2019,yes,,,,
UM_SL_DBC_20191204_BD_1_w_datum.gpkg,2019-12-04 00:00:00+00:00,LWRP2014,287.1245728503835,992.0,14,279.78116133108347,314684.08074620256,"POLYGON ((-89.43618439004452 37.14955156973827, -89.43619293095252 37.14955178336877, -89.43619876155462 37.14955197357119, -89.43620476210249 37.14955224639575, -89.43621062493098 37.149552546818256, -89.43622161372318 37.14955432055834, -89.43622743166429 37.14955533423029, -89.43623311264571 37.14955640163833, -89.43623861642217 37.14955782428207, -89.43624384054688 37.14955968324008, -89.43624878967245 37.14956148566483, -89.43625394397877 37.149563426894815, -89.4362591312816 37.149565423386434, -89.43695839940204 37.15050303234913, -89.43762492080279 37.15144289815821, -89.44146742334588 37.158704664323096, -89.44261316524167 37.16211397066351, -89.44233058527574 37.16320375361031, -89.43647168530606 37.165910154962766, -89.43443739180914 37.163127298058505, -89.4302673617111 37.15150516612987, -89.43552466633706 37.14976184947969, -89.43613258255347 37.14956123909509, -89.43613809373586 37.14955972249601, -89.43614932050819 37.149556802865554, -89.43615500200166 37.149555342760216, -89.43616078049352 37.14955435118445, -89.43616655477999 37.149553579433466, -89.43617246712871 37.14955283595387, -89.43617848152257 37.14955212042229, -89.43618439004452 37.14955156973827))",,287.1245728503835,287.1245728503835,-7.343411519300048,2019,yes,,,,
UM_SL_DBC_20191210_OT_1_w_datum.gpkg,2019-12-10 00:00:00+00:00,LWRP2014,287.7750644758779,990.0,14,279.78116133108347,985142.3133776592,"POLYGON ((-89.39402156134955 37.10838368462828, -89.39459962336002 37.10844263229987, -89.40252580099066 37.11309207201824, -89.40316051563643 37.11347020646996, -89.40991627467156 37.117758553766265, -89.41141384509295 37.11883007274682, -89.41254822286241 37.11969961588471, -89.41402157185296 37.120932923760456, -89.41535041454688 37.12234077660435, -89.42809395107527 37.13598142856921, -89.4284818951067 37.1364756249816, -89.43570604311162 37.14733017131783, -89.44142242147217 37.158705690534056, -89.44423051023576 37.16579648639699, -89.44422862411957 37.16580127592849, -89.44422674026947 37.165805983482294, -89.44422468417466 37.16581068950133, -89.44422252602199 37.165815366677684, -89.4442200973898 37.16581973868261, -89.44421691448615 37.165824022870105, -89.44420758135205 37.165836270929006, -89.44420395684887 37.16584024842004, -89.44418712966184 37.165855808736794, -89.44418466558164 37.165857791674, -89.44416154309192 37.16587450423574, -89.44413546801154 37.16589132744657, -89.44413217871556 37.16589338502718, -89.4441291679209 37.165895171162475, -89.4441227676499 37.16589893198746, -89.44411619324315 37.165902746226, -89.44410962073867 37.16590650461445, -89.44410650826138 37.16590823487745, -89.44234576349454 37.16687964532186, -89.4423387081828 37.16688353716528, -89.44233148098338 37.16688748243958, -89.44232439114724 37.16689134694172, -89.44047767690849 37.16789398504543, -89.43913992915898 37.16861996788261, -89.43912706557138 37.168626856765556, -89.43911835211439 37.168631502184745, -89.43911378876437 37.16863390594298, -89.4389472804677 37.16872159347061, -89.4389441693085 37.16872321277522, -89.4389410585145 37.168724805951854, -89.43864874513896 37.168873079220006, -89.43864546170353 37.168874697874614, -89.43864190277722 37.168876451024765, -89.43846566173359 37.16896300723982, -89.43846186146052 37.16896486815338, -89.43845809422696 37.16896670142948, -89.43843974595522 37.16897560095595, -89.43843280189381 37.16897891687174, -89.4384292429789 37.16898058801771, -89.43842527045273 37.168982447386824, -89.43837356202465 37.169006235628764, -89.43823001660753 37.16907144151558, -89.4382266671431 37.16907294963562, -89.43822321372423 37.16907448385625, -89.43804850432912 37.16915209918912, -89.43802011949793 37.169164588685646, -89.43801663117016 37.16916612258731, -89.43800699985377 37.16917012894479, -89.4380034462832 37.169171497364694, -89.43800023688102 37.16917273190584, -89.4379969254066 37.16917393849983, -89.43799348196507 37.1691747591521, -89.3897891652624 37.116790447540545, -89.38942417441342 37.116164590968324, -89.39105489520306 37.11251510074399, -89.39306310379548 37.10956842251006, -89.39306573174807 37.10956457420649, -89.39306800859742 37.10956127228321, -89.39311204243535 37.10949755266947, -89.39367818196983 37.10867924471499, -89.39369334819767 37.108657414308, -89.39369513458502 37.108654877317285, -89.39369712971741 37.10865206654399, -89.39370087349177 37.108646993257, -89.3937029368373 37.1086442110536, -89.39370692462153 37.1086388372805, -89.3937087431565 37.108636410521285, -89.39371091007453 37.108633546384844, -89.39371685323853 37.108625774161446, -89.39372297018004 37.10861781162925, -89.39378182508624 37.10854167890447, -89.39378542522763 37.10853704310032, -89.39378895321258 37.108532572421474, -89.39379248153571 37.10852815581045, -89.39379953664957 37.10851935050728, -89.39380302890658 37.10851501555768, -89.3938049490032 37.10851264471038, -89.39381931772758 37.108496134930185, -89.3938229789642 37.1084919394218, -89.39384022725854 37.1084731497417, -89.39385567998107 37.10845752862352, -89.39385971559393 37.10845358350275, -89.39386371472227 37.10844974887429, -89.39386785190202 37.108445859666716, -89.39387622614856 37.10843832998002, -89.39388053111637 37.10843466220091, -89.39388490103228 37.10843132482282, -89.393889476075 37.10842796232592, -89.3938939463654 37.108424762848074, -89.3938985534885 37.10842159258013, -89.39390329306767 37.108418752441914, -89.39390820321384 37.108415942729344, -89.39391314705259 37.108413214428104, -89.39391798580043 37.10841059507797, -89.39392292650876 37.108408004612315, -89.39393841191958 37.10840196947544, -89.3939433084884 37.10840009315347, -89.39394841132214 37.108398190822115, -89.3939536810783 37.108396646875384, -89.39395905360743 37.108395075953744, -89.39396435629814 37.108393588180746, -89.3939696237364 37.108392126209964, -89.39397502520352 37.10839088625386, -89.39399675501963 37.108386996263924, -89.39400493270112 37.108385864203406, -89.39402156134955 37.10838368462828))",,287.7750644758779,287.7750644758779,-7.993903144794444,2019,yes,,,,
UM_SL_DBC_20191211_OT_1_w_datum.gpkg,2019-12-11 00:00:00+00:00,LWRP2014,277.0038868314886,984.0,14,279.78116133108347,961819.5352104774,"POLYGON ((-89.3844164627788 37.042569097068665, -89.38495951739924 37.04296522540989, -89.38532838724679 37.04333310022403, -89.38665471875011 37.04491046930076, -89.38699151486473 37.04531964840316, -89.3874936218696 37.04604449637402, -89.38775394182666 37.04652005383491, -89.38792334763481 37.047071660063736, -89.3881034964256 37.04771147602417, -89.38940043827975 37.05403035286009, -89.38936349985711 37.05453333371456, -89.38915295927646 37.05657828815279, -89.3887806079477 37.058144711083834, -89.38854630111409 37.05878412921682, -89.38446833779726 37.06870990005109, -89.38422406704915 37.06917299909956, -89.38392884414185 37.06972853167715, -89.38364608039002 37.07016572503389, -89.38364009835746 37.07016693204789, -89.38362515285216 37.07016937297757, -89.38361601808295 37.07017063231303, -89.38359702477544 37.07017097525838, -89.38358797516442 37.07017102793988, -89.38358126478312 37.07017052504506, -89.38357458813222 37.07017002246732, -89.3835615472346 37.07016880128795, -89.38355480875002 37.070167914265014, -89.38352694738619 37.07016298257225, -89.38352028723368 37.07016135469216, -89.38351322072484 37.07015944815552, -89.38350967025455 37.07015848030767, -89.38350250111242 37.0701565178381, -89.38349546953677 37.0701545296306, -89.38348878492798 37.0701522689571, -89.38348523927961 37.07015097225804, -89.3834817273616 37.070149675876365, -89.38347818323408 37.07014835215884, -89.38347467172584 37.07014702784722, -89.38346410538837 37.07014300054715, -89.38346059701276 37.07014153929974, -89.38345698639978 37.07013999509106, -89.38344980084783 37.07013685114194, -89.38344660013315 37.07013542072413, -89.38344302406998 37.07013382097304, -89.38343573708752 37.070130539103346, -89.38343219586625 37.07012894058103, -89.38342858839982 37.07012725853515, -89.37711936091502 37.0671284326469, -89.37711064795293 37.06712428536573, -89.37710629131523 37.06712218424036, -89.37709397329073 37.067116134879, -89.37709029995908 37.06711428711944, -89.37708618392176 37.067112188271224, -89.37708196565825 37.067110006456346, -89.37706979006194 37.0671036016115, -89.37706591310223 37.06710153205866, -89.37706207139436 37.06709943580691, -89.37705826341559 37.0670973398744, -89.37703562231995 37.0670848491343, -89.37703188292467 37.06708275385028, -89.37702443979815 37.06707850865343, -89.37702076898547 37.06707641401842, -89.37700642702615 37.067068148641034, -89.37700285925109 37.067066082013596, -89.37699922410309 37.067063932749484, -89.37697041720746 37.06704643936624, -89.3769251902603 37.067017639575425, -89.37689524364211 37.066998515232115, -89.37689076280698 37.06699553436545, -89.37685977642744 37.06697486201624, -89.3768536011256 37.066970655846944, -89.37684752772331 37.066966478575935, -89.3768443723439 37.06696427888414, -89.37683931925271 37.0669606059701, -89.37683331808752 37.06695618158419, -89.37682229908519 37.06694805758454, -89.37681006091223 37.0669389605812, -89.37678721321902 37.06692188041637, -89.37757201436543 37.054397653933734, -89.38050586160026 37.04511434710351, -89.3805071421804 37.04511111887558, -89.3805084223767 37.04510791677558, -89.3805096672262 37.045104825175805, -89.38051136240843 37.045101380994836, -89.38051485538399 37.045094547666416, -89.38051650161744 37.045092063583255, -89.38051814856453 37.04508960744056, -89.38051986375699 37.04508709697543, -89.38052164904579 37.04508455923807, -89.38052357033509 37.04508202278403, -89.38052566237461 37.04507957084135, -89.38052789354981 37.04507698324623, -89.3805301921764 37.04507439538651, -89.38053377790767 37.04507058428084, -89.38053922426884 37.04506599417109, -89.3805434551422 37.04506257301647, -89.38054608890488 37.04506051094994, -89.38076812437016 37.04490830634769, -89.38077258817437 37.04490532711326, -89.38141140309644 37.04448918438333, -89.38141475777874 37.04448701826077, -89.38141811357163 37.044484853049646, -89.38143149926705 37.04447621798243, -89.38144132370795 37.04446988405478, -89.38147127754756 37.04445069306346, -89.38150472396606 37.04442928317406, -89.3844164627788 37.042569097068665))",,277.0038868314886,277.0038868314886,2.777274499594853,2019,yes,,,,
UM_SL_DBC_20191217_OT_1_w_datum.gpkg,2019-12-17 00:00:00+00:00,LWRP2014,279.65405277623523,987.0,14,279.78116133108347,1123972.755344587,"POLYGON ((-89.37824995645522 37.06824410750253, -89.37846782448251 37.0683262832987, -89.37847113006723 37.06832760581057, -89.3784818269962 37.06833204568249, -89.37848506247593 37.068333394563574, -89.37849902891797 37.068339239504, -89.37850274002285 37.06834089564643, -89.38287851350105 37.07046830412415, -89.38288259776417 37.070470292540975, -89.38288668090313 37.07047228094709, -89.38289124164183 37.070474520748675, -89.38290002147502 37.070478833136086, -89.3829086300902 37.070483088944016, -89.38291267909041 37.0704851049613, -89.38332330174671 37.07069015335988, -89.38332748745256 37.070692280582506, -89.38333605998136 37.07069670001721, -89.38334027628606 37.07069896449236, -89.38334642819166 37.07070251051181, -89.38335063845973 37.07070518672534, -89.38335488317345 37.070707891196655, -89.38335899144468 37.07071062141574, -89.38336316597513 37.07071343425722, -89.38336706212175 37.07071652020941, -89.38337061334681 37.0707197389778, -89.38337423265703 37.07072306922051, -89.38338140126336 37.070729673179166, -89.38338456978155 37.070733301040704, -89.38338753527974 37.070736817058446, -89.3833905658218 37.070740498586964, -89.38339524635661 37.07074622759522, -89.3833978613576 37.07075018004207, -89.38340016627849 37.07075426653443, -89.38340236927995 37.070758325034646, -89.38340453743993 37.0707623823057, -89.38340663700143 37.070766439831985, -89.3834081865995 37.070770656177885, -89.38340956415865 37.070774871805156, -89.38341067061249 37.07077886411438, -89.38341177616964 37.07078299428104, -89.39276137744068 37.10871251502904, -89.39276089039167 37.108715366903056, -89.39275908222598 37.108724111214144, -89.3927584583305 37.10872693477769, -89.39275762578127 37.10872994832256, -89.39275496506258 37.108736048112114, -89.3927535811664 37.108739220504255, -89.39275226827738 37.10874222956301, -89.39275085102696 37.108745374611225, -89.39274798404074 37.10875150040768, -89.39274639500243 37.108754698817265, -89.39255588921286 37.109101669728055, -89.39255314289011 37.10910661533095, -89.39254786058166 37.109116123740286, -89.39254532779731 37.10912046671321, -89.39252619836586 37.109153053980265, -89.39252366750428 37.10915734200481, -89.39252067923678 37.109162368246146, -89.39186138970454 37.1102438197395, -89.39184526444353 37.11027025536394, -89.3918386612834 37.110280986772395, -89.39183553608945 37.110285983781566, -89.39182518012188 37.1103023938554, -89.39181528156945 37.110318065714466, -89.39180836582563 37.110329014963696, -89.39180475139858 37.11033469402139, -89.3918015230297 37.11033974503099, -89.39179096039541 37.11035620723454, -89.39177373194391 37.11038298936372, -89.39177040080733 37.11038806644414, -89.39174195833154 37.11043130558086, -89.39173824273284 37.110436900791306, -89.39069848646875 37.11199740253023, -89.3897702903169 37.11338346587839, -89.38976012483788 37.11339855926305, -89.38938393112737 37.1139539738331, -89.38938165318066 37.11395733063669, -89.38937517015427 37.11396680061095, -89.3893708257521 37.11397313143844, -89.38936844269932 37.11397659718869, -89.38936203150529 37.11398584797194, -89.389357548641 37.113992260400984, -89.38935520174513 37.113995561592255, -89.38934855052945 37.114004837158475, -89.3892366681607 37.114160723491025, -89.38923453305749 37.11416369777046, -89.38922119569006 37.11418224856066, -89.38921885071015 37.114185494801255, -89.38921664506607 37.1141885224841, -89.38919852015623 37.11421323594448, -89.38919638513596 37.11421612732472, -89.38919400679892 37.11421934621985, -89.3891872897223 37.11422842922955, -89.38905560297076 37.11440648647417, -89.38904080745561 37.1144262598582, -89.38903225388651 37.11443658896063, -89.38212045780126 37.10577945869294, -89.38061995293565 37.10376219939972, -89.37861403077936 37.10074758646257, -89.37669576940719 37.097797708576756, -89.37635577075868 37.09724331982965, -89.37536051621744 37.09512377704793, -89.37478621382145 37.09355263210977, -89.37349880934951 37.08977251370822, -89.37241431414857 37.086503071725275, -89.37228438018893 37.08605684796046, -89.37198702031812 37.08500194506991, -89.3718024464005 37.084250503836, -89.3717000839758 37.083767079159514, -89.37160885043872 37.08258617614792, -89.37163470579632 37.081457088188515, -89.37176888926277 37.08066987126401, -89.3718829046342 37.08019778780385, -89.37264437813467 37.077994422644394, -89.37494593995427 37.071335373560714, -89.37581749778062 37.06962143874645, -89.37606169521906 37.069192387075844, -89.37651764625384 37.068630128704854, -89.37688376704469 37.068302037782324, -89.37824995645522 37.06824410750253))",,279.65405277623523,279.65405277623523,0.1271085548482347,2019,yes,,,,
UM_SL_DBC_20200107_BD_1_w_datum.gpkg,2020-01-07 00:00:00+00:00,LWRP2014,278.03868484734824,977.0,15,279.78116133108347,1983367.60389454,"POLYGON ((-89.29195651763469 36.98945661072685, -89.29343672025992 36.98976765981893, -89.29500166426965 36.990368045140215, -89.29623159878236 36.9909536978175, -89.29690538584924 36.991307963888325, -89.29767479137553 36.99171996607526, -89.30622395627569 36.99786819587017, -89.30682373214749 36.99851729785851, -89.31118719064901 37.004121173117845, -89.30754696130721 37.00655251090234, -89.30525824042194 37.007182475878494, -89.30525335734838 37.00718377294204, -89.30524833869322 37.007184902840436, -89.30524318453156 37.00718600434176, -89.30523831048292 37.007186724799936, -89.3052305895487 37.007187718460465, -89.30522026257005 37.00718895981385, -89.30521522568296 37.007189101034925, -89.30520450644279 37.007189130981246, -89.30519902683926 37.00718913077922, -89.3051936170596 37.00718904837992, -89.30518828439494 37.00718841799483, -89.30518267960835 37.00718772990347, -89.30517136728139 37.00718624275281, -89.29400735294914 37.00143312488877, -89.29362587023768 37.00106099434222, -89.29325970134266 37.0006235696522, -89.28956192818029 36.99563525958251, -89.29057218859494 36.990300554525156, -89.29118125913439 36.989768303105414, -89.29195651763469 36.98945661072685))",,278.03868484734824,278.03868484734824,1.7424764837352311,2020,yes,,,,
