date,year,survey_id,gage,stage_ft,width_ft,used_in_avg
2021-08-28,2021,LM_01_GCB_20210817_CS_3386_3342,Greenville,23.88,1948.7,False
2021-08-28,2021,LM_09_LPM_20210604_CS_5220_5178,Greenville,23.88,1949.9,False
2021-08-28,2021,LM_14_VBO_20210427_CS_5822_5810,Memphis,6.75,1952.3,False
2021-08-28,2021,LM_07_FMB_20210623_CS_4672_4548,Greenville,23.88,2000.7,False
2021-08-28,2021,LM_03_KGC_20210806_CS_3712_3660,Greenville,23.88,2019.0,False
2021-08-28,2021,LM_13_OZE_20210508_CS_5746_5698,Greenville,23.88,2019.8,False
2021-08-28,2021,LM_15_CVB_20210420_CS_6170_6152,Memphis,6.75,2065.2,False
2021-08-28,2021,LM_14_VBO_20210424_CS_5938_5904,Memphis,6.75,2100.0,False
2021-08-28,2021,LM_11_YBS_20210519_CS_5486_5448,Greenville,23.88,2231.8,False
2021-08-28,2021,LM_08_MVF_20210527_CS_4800_4786,Greenville,23.88,2258.8,False
2021-08-28,2021,LM_02_GCG_20210804_CS_3546_3492,Greenville,23.88,2273.7,False
2021-08-28,2021,LM_15_CVB_20210424_CS_6070_6028,Memphis,6.75,2390.7,False
2021-08-28,2021,LM_09_LPM_20210606_CS_5146_5104,Greenville,23.88,2449.8,False
2021-08-28,2021,LM_12_EYB_20210511_CS_5584_5546,Greenville,23.88,2449.9,False
2021-08-28,2021,LM_09_LPM_20210605_CS_5176_5148,Greenville,23.88,2605.8,False
2021-08-28,2021,LM_12_EYB_20210509_CS_5658_5620,Greenville,23.88,2623.3,False
2021-08-28,2021,LM_06_MBV_20210625_CS_4530_4498,Greenville,23.88,2628.5,False
2021-08-28,2021,LM_11_YBS_20210518_CS_5446_5406,Greenville,23.88,2638.2,False
2021-08-28,2021,LM_08_MVF_20210526_CS_4958_4786,Greenville,23.88,2677.5,False
2021-08-28,2021,LM_02_GCG_20210803_CS_3504_3468,Greenville,23.88,2899.1,False
2021-08-28,2021,LM_05_VGG_20210722_CS_4288_4244,Greenville,23.88,3016.3,False
2021-08-28,2021,LM_05_VGG_20210723_CS_4334_4290,Greenville,23.88,3016.3,False
2021-08-28,2021,LM_13_OZE_20210506_CS_5810_5796,Memphis,6.75,3065.9,False
2021-08-28,2021,LM_11_YBS_20210520_CS_5502_5488,Greenville,23.88,3072.6,False
2021-08-28,2021,LM_07_FMB_20210609_CS_4786_4756,Greenville,23.88,3139.1,False
2021-08-28,2021,LM_04_GGK_20210716_CS_4044_4018,Greenville,23.88,3729.6,False
2021-08-29,2021,LM_04_GGK_20210724_CS_3900_3870,Greenville,23.69,985.7,True
2021-08-29,2021,LM_01_GCB_20210812_CS_3290_3232,Greenville,23.69,1299.2,True
2021-08-29,2021,LM_14_VBO_20210425_CS_5902_5862,Memphis,4.24,1351.5,True
2021-08-29,2021,LM_05_VGG_20210719_CS_4146_4098,Greenville,23.69,1364.9,True
2021-08-29,2021,LM_07_FMB_20210622_CS_4700_4530,Greenville,23.69,1403.0,True
2021-08-29,2021,LM_06_MBV_20210628_CS_4496_4450,Greenville,23.69,1422.3,False
2021-08-29,2021,LM_09_LPM_20210610_CS_5032_4998,Greenville,23.69,1441.3,False
2021-08-29,2021,LM_04_GGK_20210725_CS_3868_3820,Greenville,23.69,1464.5,False
2021-08-29,2021,LM_01_GCB_20210820_CS_3454_3388,Greenville,23.69,1491.9,False
2021-08-29,2021,LM_12_EYB_20210510_CS_5610_5586,Greenville,23.69,1533.8,False
2021-08-29,2021,LM_07_FMB_20210620_CS_4754_4724,Greenville,23.69,1571.9,False
2021-08-29,2021,LM_07_FMB_20210621_CS_4722_4702,Greenville,23.69,1573.6,False
2021-08-29,2021,LM_04_GGK_20210816_CS_3976_3944,Greenville,23.69,1591.7,False
2021-08-29,2021,LM_05_VGG_20210718_CS_4096_4076,Greenville,23.69,1619.7,False
2021-08-29,2021,LM_01_GCB_20210811_CS_3236_3200,Greenville,23.69,1636.6,False
2021-08-29,2021,LM_15_CVB_20210421_CS_6150_6128,Memphis,4.24,1644.9,False
2021-08-29,2021,LM_06_MBV_20210629_CS_54448_4414,Greenville,23.69,1645.0,False
2021-08-29,2021,LM_05_VGG_20210721_CS_4242_4188,Greenville,23.69,1656.6,False
2021-08-29,2021,LM_13_OZE_20210509_CS_5696_5658,Greenville,23.69,1665.3,False
2021-08-29,2021,LM_03_KGC_20210808_CS_3786_3766,Greenville,23.69,1680.8,False
2021-08-29,2021,LM_09_LPM_20210611_CS_4996_4958,Greenville,23.69,1681.6,False
2021-08-29,2021,LM_07_FMB_20210624_CS_4630_4584,Greenville,23.69,1696.3,False
2021-08-29,2021,LM_15_CVB_20210425_CS_6026_6000,Memphis,4.24,1717.2,False
2021-08-29,2021,LM_04_GGK_20210723_CS_3942_3902,Greenville,23.69,1781.2,False
2021-08-29,2021,LM_12_EYB_20210512_CS_5544_5502,Greenville,23.69,1792.8,False
2021-08-29,2021,LM_09_LPM_20210607_CS_5102_5068,Greenville,23.69,1798.1,False
2021-08-29,2021,LM_03_KGC_20210807_CS_3764_3714,Greenville,23.69,1813.0,False
2021-08-29,2021,LM_05_VGG_20210724_CS_4376_4336,Greenville,23.69,1813.0,False
2021-08-29,2021,LM_05_VGG_20210720_CS_4182_4148,Greenville,23.69,1832.9,False
2021-08-29,2021,LM_04_GGK_20210714_CS_4076_4046,Greenville,23.69,1840.2,False
2021-08-29,2021,LM_15_CVB_20210420_CS_6170_6152,Memphis,4.24,1851.1,False
2021-08-29,2021,LM_02_GCG_20210802_CS_3468_3454,Greenville,23.69,1900.9,False
2021-08-29,2021,LM_14_VBO_20210427_CS_5822_5810,Memphis,4.24,1922.5,False
2021-08-29,2021,LM_04_GGK_20210717_CS_4030_3978,Greenville,23.69,1935.4,False
2021-08-29,2021,LM_02_GCG_20210809_CS_3660_3548,Greenville,23.69,1936.3,False
2021-08-29,2021,LM_13_OZE_20210507_CS_5794_5748,Greenville,23.69,1936.3,False
2021-08-29,2021,LM_01_GCB_20210817_CS_3386_3342,Greenville,23.69,1948.7,False
2021-08-29,2021,LM_09_LPM_20210604_CS_5220_5178,Greenville,23.69,1949.9,False
2021-08-29,2021,LM_07_FMB_20210623_CS_4672_4548,Greenville,23.69,2000.7,False
2021-08-29,2021,LM_14_VBO_20210424_CS_5938_5904,Memphis,4.24,2002.9,False
2021-08-29,2021,LM_03_KGC_20210806_CS_3712_3660,Greenville,23.69,2019.0,False
2021-08-29,2021,LM_13_OZE_20210508_CS_5746_5698,Greenville,23.69,2019.8,False
2021-08-29,2021,LM_15_CVB_20210424_CS_6070_6028,Memphis,4.24,2213.0,False
2021-08-29,2021,LM_11_YBS_20210519_CS_5486_5448,Greenville,23.69,2231.8,False
2021-08-29,2021,LM_08_MVF_20210527_CS_4800_4786,Greenville,23.69,2258.8,False
2021-08-29,2021,LM_02_GCG_20210804_CS_3546_3492,Greenville,23.69,2273.7,False
2021-08-29,2021,LM_09_LPM_20210606_CS_5146_5104,Greenville,23.69,2449.8,False
2021-08-29,2021,LM_12_EYB_20210511_CS_5584_5546,Greenville,23.69,2449.9,False
2021-08-29,2021,LM_09_LPM_20210605_CS_5176_5148,Greenville,23.69,2605.8,False
2021-08-29,2021,LM_12_EYB_20210509_CS_5658_5620,Greenville,23.69,2623.3,False
2021-08-29,2021,LM_06_MBV_20210625_CS_4530_4498,Greenville,23.69,2628.5,False
2021-08-29,2021,LM_11_YBS_20210518_CS_5446_5406,Greenville,23.69,2638.2,False
2021-08-29,2021,LM_08_MVF_20210526_CS_4958_4786,Greenville,23.69,2677.5,False
2021-08-29,2021,LM_02_GCG_20210803_CS_3504_3468,Greenville,23.69,2899.1,False
2021-08-29,2021,LM_13_OZE_20210506_CS_5810_5796,Memphis,4.24,2930.0,False
2021-08-29,2021,LM_05_VGG_20210722_CS_4288_4244,Greenville,23.69,3016.3,False
2021-08-29,2021,LM_05_VGG_20210723_CS_4334_4290,Greenville,23.69,3016.3,False
2021-08-29,2021,LM_11_YBS_20210520_CS_5502_5488,Greenville,23.69,3072.6,False
2021-08-29,2021,LM_07_FMB_20210609_CS_4786_4756,Greenville,23.69,3139.1,False
2021-08-29,2021,LM_04_GGK_20210716_CS_4044_4018,Greenville,23.69,3729.6,False
2021-08-30,2021,LM_04_GGK_20210724_CS_3900_3870,Greenville,22.32,954.9,True
2021-08-30,2021,LM_01_GCB_20210812_CS_3290_3232,Greenville,22.32,1284.2,True
2021-08-30,2021,LM_05_VGG_20210719_CS_4146_4098,Greenville,22.32,1326.3,True
2021-08-30,2021,LM_09_LPM_20210610_CS_5032_4998,Greenville,22.32,1337.7,True
2021-08-30,2021,LM_14_VBO_20210425_CS_5902_5862,Memphis,2.36,1341.1,True
2021-08-30,2021,LM_07_FMB_20210622_CS_4700_4530,Greenville,22.32,1361.3,False
2021-08-30,2021,LM_06_MBV_20210628_CS_4496_4450,Greenville,22.32,1388.9,False
2021-08-30,2021,LM_04_GGK_20210725_CS_3868_3820,Greenville,22.32,1434.7,False
2021-08-30,2021,LM_01_GCB_20210820_CS_3454_3388,Greenville,22.32,1481.4,False
2021-08-30,2021,LM_12_EYB_20210510_CS_5610_5586,Greenville,22.32,1503.9,False
2021-08-30,2021,LM_07_FMB_20210621_CS_4722_4702,Greenville,22.32,1505.6,False
2021-08-30,2021,LM_01_GCB_20210817_CS_3386_3342,Greenville,22.32,1526.3,False
2021-08-30,2021,LM_15_CVB_20210421_CS_6150_6128,Memphis,2.36,1536.2,False
2021-08-30,2021,LM_07_FMB_20210620_CS_4754_4724,Greenville,22.32,1543.7,False
2021-08-30,2021,LM_04_GGK_20210816_CS_3976_3944,Greenville,22.32,1564.1,False
2021-08-30,2021,LM_05_VGG_20210718_CS_4096_4076,Greenville,22.32,1567.8,False
2021-08-30,2021,LM_01_GCB_20210811_CS_3236_3200,Greenville,22.32,1604.0,False
2021-08-30,2021,LM_06_MBV_20210629_CS_54448_4414,Greenville,22.32,1606.8,False
2021-08-30,2021,LM_05_VGG_20210721_CS_4242_4188,Greenville,22.32,1613.4,False
2021-08-30,2021,LM_03_KGC_20210808_CS_3786_3766,Greenville,22.32,1617.7,False
2021-08-30,2021,LM_07_FMB_20210624_CS_4630_4584,Greenville,22.32,1645.8,False
2021-08-30,2021,LM_13_OZE_20210509_CS_5696_5658,Greenville,22.32,1654.6,False
2021-08-30,2021,LM_09_LPM_20210611_CS_4996_4958,Greenville,22.32,1660.8,False
2021-08-30,2021,LM_15_CVB_20210425_CS_6026_6000,Memphis,2.36,1673.8,False
2021-08-30,2021,LM_04_GGK_20210723_CS_3942_3902,Greenville,22.32,1733.4,False
2021-08-30,2021,LM_12_EYB_20210512_CS_5544_5502,Greenville,22.32,1744.3,False
2021-08-30,2021,LM_05_VGG_20210724_CS_4376_4336,Greenville,22.32,1747.0,False
2021-08-30,2021,LM_03_KGC_20210807_CS_3764_3714,Greenville,22.32,1757.2,False
2021-08-30,2021,LM_09_LPM_20210607_CS_5102_5068,Greenville,22.32,1760.0,False
2021-08-30,2021,LM_15_CVB_20210420_CS_6170_6152,Memphis,2.36,1770.1,False
2021-08-30,2021,LM_04_GGK_20210714_CS_4076_4046,Greenville,22.32,1808.0,False
2021-08-30,2021,LM_05_VGG_20210720_CS_4182_4148,Greenville,22.32,1819.3,False
2021-08-30,2021,LM_02_GCG_20210802_CS_3468_3454,Greenville,22.32,1858.5,False
2021-08-30,2021,LM_09_LPM_20210604_CS_5220_5178,Greenville,22.32,1887.2,False
2021-08-30,2021,LM_04_GGK_20210717_CS_4030_3978,Greenville,22.32,1900.3,False
2021-08-30,2021,LM_14_VBO_20210427_CS_5822_5810,Memphis,2.36,1902.4,False
2021-08-30,2021,LM_02_GCG_20210809_CS_3660_3548,Greenville,22.32,1911.3,False
2021-08-30,2021,LM_13_OZE_20210507_CS_5794_5748,Greenville,22.32,1914.9,False
2021-08-30,2021,LM_14_VBO_20210424_CS_5938_5904,Memphis,2.36,1946.6,False
2021-08-30,2021,LM_07_FMB_20210623_CS_4672_4548,Greenville,22.32,1981.4,False
2021-08-30,2021,LM_13_OZE_20210508_CS_5746_5698,Greenville,22.32,1995.9,False
2021-08-30,2021,LM_03_KGC_20210806_CS_3712_3660,Greenville,22.32,2001.3,False
2021-08-30,2021,LM_11_YBS_20210519_CS_5486_5448,Greenville,22.32,2113.8,False
2021-08-30,2021,LM_15_CVB_20210424_CS_6070_6028,Memphis,2.36,2128.4,False
2021-08-30,2021,LM_08_MVF_20210527_CS_4800_4786,Greenville,22.32,2228.7,False
2021-08-30,2021,LM_02_GCG_20210804_CS_3546_3492,Greenville,22.32,2246.8,False
2021-08-30,2021,LM_11_YBS_20210518_CS_5446_5406,Greenville,22.32,2307.1,False
2021-08-30,2021,LM_09_LPM_20210606_CS_5146_5104,Greenville,22.32,2358.9,False
2021-08-30,2021,LM_12_EYB_20210511_CS_5584_5546,Greenville,22.32,2449.9,False
2021-08-30,2021,LM_09_LPM_20210605_CS_5176_5148,Greenville,22.32,2548.1,False
2021-08-30,2021,LM_08_MVF_20210526_CS_4958_4786,Greenville,22.32,2573.6,False
2021-08-30,2021,LM_06_MBV_20210625_CS_4530_4498,Greenville,22.32,2585.3,False
2021-08-30,2021,LM_12_EYB_20210509_CS_5658_5620,Greenville,22.32,2607.7,False
2021-08-30,2021,LM_13_OZE_20210506_CS_5810_5796,Memphis,2.36,2623.3,False
2021-08-30,2021,LM_11_YBS_20210520_CS_5502_5488,Greenville,22.32,2888.4,False
2021-08-30,2021,LM_02_GCG_20210803_CS_3504_3468,Greenville,22.32,2899.1,False
2021-08-30,2021,LM_05_VGG_20210722_CS_4288_4244,Greenville,22.32,3000.5,False
2021-08-30,2021,LM_05_VGG_20210723_CS_4334_4290,Greenville,22.32,3000.5,False
2021-08-30,2021,LM_07_FMB_20210609_CS_4786_4756,Greenville,22.32,3050.4,False
2021-08-30,2021,LM_04_GGK_20210716_CS_4044_4018,Greenville,22.32,3633.4,False
2021-08-31,2021,LM_04_GGK_20210724_CS_3900_3870,Greenville,21.29,939.4,True
2021-08-31,2021,LM_01_GCB_20210812_CS_3290_3232,Greenville,21.29,1243.1,True
2021-08-31,2021,LM_05_VGG_20210719_CS_4146_4098,Greenville,21.29,1311.3,True
2021-08-31,2021,LM_09_LPM_20210610_CS_5032_4998,Greenville,21.29,1317.7,True
2021-08-31,2021,LM_14_VBO_20210425_CS_5902_5862,Memphis,1.74,1341.1,True
2021-08-31,2021,LM_07_FMB_20210622_CS_4700_4530,Greenville,21.29,1344.0,False
2021-08-31,2021,LM_06_MBV_20210628_CS_4496_4450,Greenville,21.29,1372.2,False
2021-08-31,2021,LM_07_FMB_20210621_CS_4722_4702,Greenville,21.29,1394.2,False
2021-08-31,2021,LM_01_GCB_20210817_CS_3386_3342,Greenville,21.29,1394.3,False
2021-08-31,2021,LM_04_GGK_20210725_CS_3868_3820,Greenville,21.29,1419.1,False
2021-08-31,2021,LM_01_GCB_20210820_CS_3454_3388,Greenville,21.29,1476.0,False
2021-08-31,2021,LM_12_EYB_20210510_CS_5610_5586,Greenville,21.29,1489.3,False
2021-08-31,2021,LM_07_FMB_20210620_CS_4754_4724,Greenville,21.29,1533.7,False
2021-08-31,2021,LM_15_CVB_20210421_CS_6150_6128,Memphis,1.74,1536.2,False
2021-08-31,2021,LM_05_VGG_20210718_CS_4096_4076,Greenville,21.29,1546.3,False
2021-08-31,2021,LM_04_GGK_20210816_CS_3976_3944,Greenville,21.29,1550.2,False
2021-08-31,2021,LM_01_GCB_20210811_CS_3236_3200,Greenville,21.29,1586.2,False
2021-08-31,2021,LM_06_MBV_20210629_CS_54448_4414,Greenville,21.29,1590.4,False
2021-08-31,2021,LM_05_VGG_20210721_CS_4242_4188,Greenville,21.29,1590.8,False
2021-08-31,2021,LM_03_KGC_20210808_CS_3786_3766,Greenville,21.29,1595.5,False
2021-08-31,2021,LM_07_FMB_20210624_CS_4630_4584,Greenville,21.29,1625.6,False
2021-08-31,2021,LM_09_LPM_20210611_CS_4996_4958,Greenville,21.29,1638.3,False
2021-08-31,2021,LM_13_OZE_20210509_CS_5696_5658,Greenville,21.29,1649.3,False
2021-08-31,2021,LM_15_CVB_20210425_CS_6026_6000,Memphis,1.74,1673.8,False
2021-08-31,2021,LM_12_EYB_20210512_CS_5544_5502,Greenville,21.29,1707.2,False
2021-08-31,2021,LM_04_GGK_20210723_CS_3942_3902,Greenville,21.29,1709.5,False
2021-08-31,2021,LM_05_VGG_20210724_CS_4376_4336,Greenville,21.29,1730.6,False
2021-08-31,2021,LM_03_KGC_20210807_CS_3764_3714,Greenville,21.29,1732.9,False
2021-08-31,2021,LM_09_LPM_20210607_CS_5102_5068,Greenville,21.29,1738.0,False
2021-08-31,2021,LM_15_CVB_20210420_CS_6170_6152,Memphis,1.74,1770.1,False
2021-08-31,2021,LM_04_GGK_20210714_CS_4076_4046,Greenville,21.29,1785.1,False
2021-08-31,2021,LM_05_VGG_20210720_CS_4182_4148,Greenville,21.29,1812.4,False
2021-08-31,2021,LM_02_GCG_20210802_CS_3468_3454,Greenville,21.29,1832.9,False
2021-08-31,2021,LM_09_LPM_20210604_CS_5220_5178,Greenville,21.29,1853.7,False
2021-08-31,2021,LM_04_GGK_20210717_CS_4030_3978,Greenville,21.29,1882.9,False
2021-08-31,2021,LM_02_GCG_20210809_CS_3660_3548,Greenville,21.29,1898.8,False
2021-08-31,2021,LM_14_VBO_20210427_CS_5822_5810,Memphis,1.74,1902.4,False
2021-08-31,2021,LM_13_OZE_20210507_CS_5794_5748,Greenville,21.29,1905.8,False
2021-08-31,2021,LM_14_VBO_20210424_CS_5938_5904,Memphis,1.74,1946.6,False
2021-08-31,2021,LM_03_KGC_20210806_CS_3712_3660,Greenville,21.29,1948.3,False
2021-08-31,2021,LM_07_FMB_20210623_CS_4672_4548,Greenville,21.29,1972.0,False
2021-08-31,2021,LM_13_OZE_20210508_CS_5746_5698,Greenville,21.29,1973.6,False
2021-08-31,2021,LM_11_YBS_20210519_CS_5486_5448,Greenville,21.29,2070.7,False
2021-08-31,2021,LM_15_CVB_20210424_CS_6070_6028,Memphis,1.74,2128.4,False
2021-08-31,2021,LM_11_YBS_20210518_CS_5446_5406,Greenville,21.29,2190.3,False
2021-08-31,2021,LM_08_MVF_20210527_CS_4800_4786,Greenville,21.29,2213.6,False
2021-08-31,2021,LM_02_GCG_20210804_CS_3546_3492,Greenville,21.29,2233.0,False
2021-08-31,2021,LM_09_LPM_20210606_CS_5146_5104,Greenville,21.29,2319.7,False
2021-08-31,2021,LM_12_EYB_20210511_CS_5584_5546,Greenville,21.29,2449.9,False
2021-08-31,2021,LM_08_MVF_20210526_CS_4958_4786,Greenville,21.29,2481.7,False
2021-08-31,2021,LM_09_LPM_20210605_CS_5176_5148,Greenville,21.29,2516.8,False
2021-08-31,2021,LM_06_MBV_20210625_CS_4530_4498,Greenville,21.29,2552.5,False
2021-08-31,2021,LM_12_EYB_20210509_CS_5658_5620,Greenville,21.29,2597.2,False
2021-08-31,2021,LM_13_OZE_20210506_CS_5810_5796,Memphis,1.74,2623.3,False
2021-08-31,2021,LM_11_YBS_20210520_CS_5502_5488,Greenville,21.29,2857.0,False
2021-08-31,2021,LM_02_GCG_20210803_CS_3504_3468,Greenville,21.29,2899.1,False
2021-08-31,2021,LM_05_VGG_20210722_CS_4288_4244,Greenville,21.29,2992.0,False
2021-08-31,2021,LM_05_VGG_20210723_CS_4334_4290,Greenville,21.29,2992.0,False
2021-08-31,2021,LM_07_FMB_20210609_CS_4786_4756,Greenville,21.29,3013.6,False
2021-08-31,2021,LM_04_GGK_20210716_CS_4044_4018,Greenville,21.29,3594.6,False
2021-09-01,2021,LM_04_GGK_20210724_CS_3900_3870,Greenville,20.41,924.0,True
2021-09-01,2021,LM_01_GCB_20210812_CS_3290_3232,Greenville,20.41,1223.5,True
2021-09-01,2021,LM_09_LPM_20210610_CS_5032_4998,Greenville,20.41,1294.3,True
2021-09-01,2021,LM_05_VGG_20210719_CS_4146_4098,Greenville,20.41,1296.2,True
2021-09-01,2021,LM_07_FMB_20210622_CS_4700_4530,Greenville,20.41,1328.2,True
2021-09-01,2021,LM_14_VBO_20210425_CS_5902_5862,Memphis,1.82,1341.1,False
2021-09-01,2021,LM_06_MBV_20210628_CS_4496_4450,Greenville,20.41,1358.8,False
2021-09-01,2021,LM_07_FMB_20210621_CS_4722_4702,Greenville,20.41,1369.3,False
2021-09-01,2021,LM_01_GCB_20210817_CS_3386_3342,Greenville,20.41,1386.0,False
2021-09-01,2021,LM_04_GGK_20210725_CS_3868_3820,Greenville,20.41,1403.5,False
2021-09-01,2021,LM_01_GCB_20210820_CS_3454_3388,Greenville,20.41,1470.7,False
2021-09-01,2021,LM_12_EYB_20210510_CS_5610_5586,Greenville,20.41,1474.7,False
2021-09-01,2021,LM_05_VGG_20210718_CS_4096_4076,Greenville,20.41,1515.1,False
2021-09-01,2021,LM_07_FMB_20210620_CS_4754_4724,Greenville,20.41,1523.6,False
2021-09-01,2021,LM_15_CVB_20210421_CS_6150_6128,Memphis,1.82,1536.2,False
2021-09-01,2021,LM_04_GGK_20210816_CS_3976_3944,Greenville,20.41,1537.1,False
2021-09-01,2021,LM_05_VGG_20210721_CS_4242_4188,Greenville,20.41,1539.3,False
2021-09-01,2021,LM_01_GCB_20210811_CS_3236_3200,Greenville,20.41,1567.6,False
2021-09-01,2021,LM_03_KGC_20210808_CS_3786_3766,Greenville,20.41,1568.6,False
2021-09-01,2021,LM_03_KGC_20210807_CS_3764_3714,Greenville,20.41,1570.7,False
2021-09-01,2021,LM_06_MBV_20210629_CS_54448_4414,Greenville,20.41,1574.1,False
2021-09-01,2021,LM_07_FMB_20210624_CS_4630_4584,Greenville,20.41,1605.5,False
2021-09-01,2021,LM_09_LPM_20210611_CS_4996_4958,Greenville,20.41,1615.6,False
2021-09-01,2021,LM_13_OZE_20210509_CS_5696_5658,Greenville,20.41,1644.0,False
2021-09-01,2021,LM_12_EYB_20210512_CS_5544_5502,Greenville,20.41,1670.3,False
2021-09-01,2021,LM_15_CVB_20210425_CS_6026_6000,Memphis,1.82,1673.8,False
2021-09-01,2021,LM_02_GCG_20210802_CS_3468_3454,Greenville,20.41,1674.9,False
2021-09-01,2021,LM_04_GGK_20210723_CS_3942_3902,Greenville,20.41,1688.7,False
2021-09-01,2021,LM_09_LPM_20210607_CS_5102_5068,Greenville,20.41,1713.6,False
2021-09-01,2021,LM_05_VGG_20210724_CS_4376_4336,Greenville,20.41,1714.3,False
2021-09-01,2021,LM_04_GGK_20210714_CS_4076_4046,Greenville,20.41,1762.4,False
2021-09-01,2021,LM_15_CVB_20210420_CS_6170_6152,Memphis,1.82,1770.1,False
2021-09-01,2021,LM_05_VGG_20210720_CS_4182_4148,Greenville,20.41,1805.6,False
2021-09-01,2021,LM_09_LPM_20210604_CS_5220_5178,Greenville,20.41,1823.5,False
2021-09-01,2021,LM_02_GCG_20210809_CS_3660_3548,Greenville,20.41,1846.9,False
2021-09-01,2021,LM_04_GGK_20210717_CS_4030_3978,Greenville,20.41,1866.9,False
2021-09-01,2021,LM_13_OZE_20210507_CS_5794_5748,Greenville,20.41,1896.6,False
2021-09-01,2021,LM_14_VBO_20210427_CS_5822_5810,Memphis,1.82,1902.4,False
2021-09-01,2021,LM_03_KGC_20210806_CS_3712_3660,Greenville,20.41,1941.1,False
2021-09-01,2021,LM_14_VBO_20210424_CS_5938_5904,Memphis,1.82,1946.6,False
2021-09-01,2021,LM_13_OZE_20210508_CS_5746_5698,Greenville,20.41,1951.3,False
2021-09-01,2021,LM_07_FMB_20210623_CS_4672_4548,Greenville,20.41,1962.6,False
2021-09-01,2021,LM_11_YBS_20210519_CS_5486_5448,Greenville,20.41,2016.1,False
2021-09-01,2021,LM_11_YBS_20210518_CS_5446_5406,Greenville,20.41,2118.4,False
2021-09-01,2021,LM_15_CVB_20210424_CS_6070_6028,Memphis,1.82,2128.4,False
2021-09-01,2021,LM_08_MVF_20210527_CS_4800_4786,Greenville,20.41,2196.6,False
2021-09-01,2021,LM_02_GCG_20210804_CS_3546_3492,Greenville,20.41,2219.3,False
2021-09-01,2021,LM_09_LPM_20210606_CS_5146_5104,Greenville,20.41,2288.7,False
2021-09-01,2021,LM_08_MVF_20210526_CS_4958_4786,Greenville,20.41,2373.8,False
2021-09-01,2021,LM_12_EYB_20210511_CS_5584_5546,Greenville,20.41,2449.9,False
2021-09-01,2021,LM_09_LPM_20210605_CS_5176_5148,Greenville,20.41,2486.5,False
2021-09-01,2021,LM_06_MBV_20210625_CS_4530_4498,Greenville,20.41,2530.8,False
2021-09-01,2021,LM_12_EYB_20210509_CS_5658_5620,Greenville,20.41,2554.3,False
2021-09-01,2021,LM_13_OZE_20210506_CS_5810_5796,Memphis,1.82,2623.3,False
2021-09-01,2021,LM_11_YBS_20210520_CS_5502_5488,Greenville,20.41,2814.1,False
2021-09-01,2021,LM_02_GCG_20210803_CS_3504_3468,Greenville,20.41,2873.5,False
2021-09-01,2021,LM_07_FMB_20210609_CS_4786_4756,Greenville,20.41,2893.4,False
2021-09-01,2021,LM_05_VGG_20210722_CS_4288_4244,Greenville,20.41,2983.6,False
2021-09-01,2021,LM_05_VGG_20210723_CS_4334_4290,Greenville,20.41,2983.6,False
2021-09-01,2021,LM_04_GGK_20210716_CS_4044_4018,Greenville,20.41,3540.0,False
2021-09-02,2021,LM_04_GGK_20210724_CS_3900_3870,Greenville,19.01,745.6,True
2021-09-02,2021,LM_01_GCB_20210812_CS_3290_3232,Greenville,19.01,1216.4,True
2021-09-02,2021,LM_06_MBV_20210628_CS_4496_4450,Greenville,19.01,1273.5,True
2021-09-02,2021,LM_09_LPM_20210610_CS_5032_4998,Greenville,19.01,1274.4,True
2021-09-02,2021,LM_05_VGG_20210719_CS_4146_4098,Greenville,19.01,1281.2,True
2021-09-02,2021,LM_07_FMB_20210622_CS_4700_4530,Greenville,19.01,1315.3,False
2021-09-02,2021,LM_14_VBO_20210425_CS_5902_5862,Memphis,2.04,1341.1,False
2021-09-02,2021,LM_07_FMB_20210621_CS_4722_4702,Greenville,19.01,1344.4,False
2021-09-02,2021,LM_01_GCB_20210817_CS_3386_3342,Greenville,19.01,1377.7,False
2021-09-02,2021,LM_04_GGK_20210725_CS_3868_3820,Greenville,19.01,1388.0,False
2021-09-02,2021,LM_05_VGG_20210718_CS_4096_4076,Greenville,19.01,1449.2,False
2021-09-02,2021,LM_12_EYB_20210510_CS_5610_5586,Greenville,19.01,1460.2,False
2021-09-02,2021,LM_01_GCB_20210820_CS_3454_3388,Greenville,19.01,1465.3,False
2021-09-02,2021,LM_07_FMB_20210620_CS_4754_4724,Greenville,19.01,1513.6,False
2021-09-02,2021,LM_05_VGG_20210721_CS_4242_4188,Greenville,19.01,1517.9,False
2021-09-02,2021,LM_04_GGK_20210816_CS_3976_3944,Greenville,19.01,1524.0,False
2021-09-02,2021,LM_03_KGC_20210808_CS_3786_3766,Greenville,19.01,1532.7,False
2021-09-02,2021,LM_15_CVB_20210421_CS_6150_6128,Memphis,2.04,1536.2,False
2021-09-02,2021,LM_03_KGC_20210807_CS_3764_3714,Greenville,19.01,1547.2,False
2021-09-02,2021,LM_01_GCB_20210811_CS_3236_3200,Greenville,19.01,1549.1,False
2021-09-02,2021,LM_06_MBV_20210629_CS_54448_4414,Greenville,19.01,1557.7,False
2021-09-02,2021,LM_07_FMB_20210624_CS_4630_4584,Greenville,19.01,1580.6,False
2021-09-02,2021,LM_09_LPM_20210611_CS_4996_4958,Greenville,19.01,1590.6,False
2021-09-02,2021,LM_12_EYB_20210512_CS_5544_5502,Greenville,19.01,1633.1,False
2021-09-02,2021,LM_13_OZE_20210509_CS_5696_5658,Greenville,19.01,1638.6,False
